Uniprot_ID	KEGG_Gene_ID	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
Q9BQ13	hsa:65987			AK313892,AP003032,BC001062,BC001929,BX359005,CH471076		ENST00000353172.6,ENST00000533144.1	ENSP00000316482.5,ENSP00000431155.1	ENSG00000151364.17	65987			HGNC:23295	23295		IPR000210,IPR003131,IPR011333	hsa:65987		PF02214		NP_001269335.1,NP_076419.2							
Q9BQ48	hsa:64981		CPX-5226	AB049652,BC000071,BC021801		ENST00000252602.2,ENST00000594999.1,ENST00000600434.5	ENSP00000252602.1,ENSP00000469581.1,ENSP00000471820.1	ENSG00000130312.7	64981			HGNC:14488	14488		IPR000271	hsa:64981		PF00468	R-HSA-5368286,R-HSA-5389840,R-HSA-5419276	NP_001369271.1,NP_001369272.1,NP_001387001.1,NP_001387002.1,NP_076426.1,XP_011526491.1							
Q9BQ75	hsa:84319			AC024938,AC069222,AC117419,AC129803,AC130887,AK291392,AK300704,AK312483,BC006475,BC006512		ENST00000421999.8,ENST00000489081.5	ENSP00000410396.2,ENSP00000419161.1	ENSG00000184220.12	84319			HGNC:28666	28666		IPR027417,IPR032704	hsa:84319		PF14617		NP_001161396.1,NP_115735.2							
Q9BQD1	NA			AY008412,AY008413,AY028320								HGNC:9111	9111		IPR005456			PF05824									
Q9BQE6	hsa:79081			AK055736,BC001434		ENST00000354588.8,ENST00000431002.6,ENST00000532208.5	ENSP00000346600.3,ENSP00000416856.2,ENSP00000436848.1	ENSG00000162194.13	79081			HGNC:28351	28351		IPR038990,IPR042945	hsa:79081		PF15317		NP_001354869.1,NP_001354870.1,NP_001381538.1,NP_001381540.1,NP_001381541.1,NP_077004.2							
Q9BQN1	hsa:128876			AK091138,AL121753,BC113483,CH471077		ENST00000374408.4	ENSP00000363529.3	ENSG00000125998.8	128876			HGNC:16121	16121		IPR012461,IPR050944	hsa:128876		PF07894		NP_848563.1							
Q9BQP9	hsa:128861			AL121901,BC066354		ENST00000375452.3,ENST00000375454.8	ENSP00000364601.3,ENSP00000364603.3	ENSG00000131059.12	128861			HGNC:16204	16204		IPR017942,IPR017943,IPR032946	hsa:128861		PF01273		NP_001035904.1,NP_848561.2							
Q9BQY6	hsa:140870			AF411861,AL031663,BC101600,BC101604		ENST00000372670.8	ENSP00000361755.3	ENSG00000243543.10	140870			HGNC:16164,HGNC:38825	16164,38825		IPR002223,IPR008197,IPR036645,IPR036880,IPR051388	hsa:140870		PF00014,PF00095		NP_543017.1							
Q9BR09	hsa:140825			AJ295985,AK054821,AL008726,BC074737,BC105935,BC107485		ENST00000372518.5	ENSP00000361596.4	ENSG00000124257.7	140825			HGNC:16156	16156		IPR001496,IPR006573,IPR036036,IPR037962,IPR043136	hsa:140825		PF07177,PF07525	R-HSA-8951664	NP_001265464.1,NP_542787.1							
Q9BR10	hsa:128497			AL008726,BC039607		ENST00000372519.4	ENSP00000361597.3	ENSG00000149634.5	128497			HGNC:16158	16158		IPR029192	hsa:128497		PF15218		NP_542175.1,XP_024307594.1,XP_054178918.1							
Q9BR26	hsa:128506			AL034424,AL935075,AL935089,BX281477		ENST00000279028.3	ENSP00000279028.2	ENSG00000149635.3	128506			HGNC:16116	16116		IPR012858,IPR051856	hsa:128506		PF07782		NP_542452.1							
Q9BR77	hsa:84318			AC005844,AK027638,AK293165,AK316029,BC006444,CH471116		ENST00000239830.9,ENST00000412006.6,ENST00000422000.5,ENST00000540180.5	ENSP00000239830.4,ENSP00000391870.1,ENSP00000412925.2,ENSP00000440554.1	ENSG00000120647.10	84318			HGNC:28203	28203		IPR037696	hsa:84318				NP_001123618.1,NP_001123619.1,NP_001123620.1,NP_115734.1							
Q9BR81	hsa:5098			AC008781,BC006439,BC027451,BC063437		ENST00000617641.4	ENSP00000483383.1	ENSG00000240184.7	5098			HGNC:8716	8716		IPR031904	hsa:5098		PF15974		NP_002579.2,NP_115778.1,NP_115779.1							
Q9BRH9	hsa:90987			AF186192,AK000435,BC006258,BC112137		ENST00000292562.12,ENST00000612318.2	ENSP00000292562.7,ENSP00000477765.1	ENSG00000198169.9,ENSG00000278062.2	90987			HGNC:13045	13045		IPR001909,IPR013087,IPR036051,IPR036236	hsa:90987		PF00096,PF01352		NP_612376.1,XP_024303092.1,XP_054184687.1,XP_054217448.1							
Q9BRP7	hsa:91893			AK300795,AP001781,BC006136,BC127680,CH471065		ENST00000260257.9	ENSP00000260257.4	ENSG00000255561.7	91893			HGNC:25110	25110		IPR005121,IPR019446,IPR036690,IPR045864	hsa:91893		PF03147,PF10354		NP_612387.1							
Q9BSC4	hsa:79954			AC007314,AC092687,AK024000,AK024137,AK290680,AK297169,BC005125,CH471053		ENST00000345985.7,ENST00000381685.10,ENST00000538384.5	ENSP00000263837.4,ENSP00000371101.5,ENSP00000439663.1	ENSG00000115761.17	79954			HGNC:25862	25862		IPR001680,IPR012580,IPR015943,IPR036322,IPR040382,IPR056550,IPR056551	hsa:79954		PF08159,PF23097,PF23098		NP_001248321.1,NP_001248323.1,NP_079170.2							
Q9BSJ1	hsa:84767			AC036111,BC005014,CH471076,DV080294		ENST00000244891.3,ENST00000449290.6	ENSP00000244891.3,ENSP00000395086.2	ENSG00000124900.12	84767			HGNC:19023	19023		IPR000315,IPR001841,IPR001870,IPR003877,IPR003879,IPR013083,IPR013320,IPR017907,IPR043136,IPR050143	hsa:84767		PF00622,PF15227		NP_116070.2							
Q9BSK0	hsa:83742			AL355315,BC004995,BC062544		ENST00000285605.8	ENSP00000441365.1	ENSG00000155254.13	83742			HGNC:28674	28674		IPR008253,IPR050578	hsa:83742		PF01284		NP_113672.1							
Q9BSY4	hsa:84269			AC012442,AK096990,BC004498,CH471217		ENST00000324913.10,ENST00000409719.1	ENSP00000325655.5,ENSP00000386994.1	ENSG00000125611.16	84269			HGNC:17840	17840		IPR010625,IPR031731,IPR052848	hsa:84269		PF06747,PF16860	R-HSA-1268020	NP_115685.1,XP_005263881.1,XP_054200150.1							
Q9BTE0	hsa:26151			AK312958,AL050269,AY632082,BC004195,BC004225,CH471099		ENST00000357814.8,ENST00000580301.5	ENSP00000350467.3,ENSP00000462019.1	ENSG00000109065.12	26151			HGNC:23133	23133		IPR000182,IPR016181,IPR039135	hsa:26151		PF13302		NP_001292006.1,NP_001292007.1,NP_001292008.1,NP_001292009.1,NP_001292010.1,NP_001292011.1,NP_001292012.1,NP_001292013.1,NP_001292014.1,NP_001292015.1,NP_001292016.1,NP_001292017.1,NP_056469.2,XP_024306455.1							
Q9BTV7	hsa:81928			AL121832,BC003122		ENST00000279101.10	ENSP00000279101.5	ENSG00000149679.12	81928			HGNC:16143	16143		IPR006671,IPR012388,IPR036915	hsa:81928		PF00134	R-HSA-983231	NP_112492.2							
Q9BTY7	hsa:51236			AC104592,BC003035,BC009915		ENST00000347708.5	ENSP00000321320.5	ENSG00000235173.7	51236			HGNC:24161	24161		IPR007205,IPR007206,IPR011989,IPR016024,IPR039717	hsa:51236		PF04063,PF04064		NP_057542.2							
Q9BUA6	hsa:93408			BC002778,CH471197		ENST00000223167.5	ENSP00000223167.4	ENSG00000106436.8	93408			HGNC:29825	29825		IPR002048,IPR011992,IPR018247,IPR050403	hsa:93408		PF13405	R-HSA-445355	NP_612412.2							
Q9BUJ0	hsa:25864			AL050015,AY358201,BC002571		ENST00000273596.8	ENSP00000273596.3	ENSG00000248487.10	25864			HGNC:24538	24538		IPR000073,IPR029058	hsa:25864		PF12697		NP_056222.2							
Q9BV87	hsa:27013			AC068946,AF070638,AF151815,AK314975,AY007160,BC001393,BC012821,CR457401		ENST00000360507.10,ENST00000409789.5	ENSP00000353698.5,ENSP00000386277.1	ENSG00000115649.16	27013			HGNC:25220	25220		IPR013922	hsa:27013		PF08613		NP_001308318.2,NP_001308319.2,NP_001308320.2,NP_056495.3							
Q9BV97	hsa:65988			AB209546,AC002310,AK054567,AK292192,AK299308,BC001361,CH471192		ENST00000252799.3,ENST00000395094.3,ENST00000568028.1	ENSP00000252799.3,ENSP00000378528.3,ENSP00000457274.1	ENSG00000169955.8	65988			HGNC:28350	28350		IPR001909,IPR013087,IPR036051,IPR036236	hsa:65988		PF00096,PF01352	R-HSA-212436	NP_001291947.1,NP_001291948.1,NP_001291949.1,NP_076420.1							
Q9BVM2	hsa:25911			AK290154,AL110240,AL627424,AY532267,BC001082,BC031695		ENST00000370151.9	ENSP00000359170.4	ENSG00000166171.13	25911			HGNC:24542	24542		IPR026224	hsa:25911		PF14913		NP_056263.1							
Q9BVV8	hsa:55009			AC004258,AK000647,BC000890		ENST00000409293.6	ENSP00000386557.3	ENSG00000228300.14	55009			HGNC:26073	26073		IPR009565	hsa:55009		PF06679		NP_060384.3							
Q9BW72	hsa:192286			BC000587,BC007502		ENST00000274787.3	ENSP00000274787.2	ENSG00000146066.3	192286			HGNC:28311	28311		IPR007667,IPR050355	hsa:192286		PF04588	R-HSA-9864848	NP_620175.1							
Q9BWD3	hsa:26071			AL136169,BC000393,BC019300		ENST00000370775.3	ENSP00000375267.1	ENSG00000203950.7	26071			HGNC:24514	24514		IPR032549	hsa:26071		PF16297		NP_001071640.1,NP_001127793.1							
Q9BWM5	hsa:55659			AK000564,BC000130		ENST00000196489.4	ENSP00000196489.2	ENSG00000083817.9	55659			HGNC:20645	20645		IPR001909,IPR013087,IPR036051,IPR036236,IPR050331	hsa:55659		PF00096,PF01352	R-HSA-212436	NP_060349.1							
Q9BWT6	hsa:84057		CPX-6661	AK312172,AY028916,BC032142,CH471056		ENST00000240488.8	ENSP00000240488.3	ENSG00000121211.8	84057			HGNC:24839	24839		IPR005647,IPR036390,IPR040453,IPR040661	hsa:84057		PF03962,PF18517	R-HSA-912446	NP_115493.1							
Q9BWV2	hsa:83890			AK093225,AK292338,AY027526,BC032832,BC047333		ENST00000274432.13,ENST00000316087.12,ENST00000477715.5,ENST00000489917.1	ENSP00000274432.8,ENSP00000325491.8,ENSP00000420883.1,ENSP00000427257.1	ENSG00000145757.16	83890			HGNC:22988	22988		IPR031659	hsa:83890		PF15824		NP_114158.2,XP_011541968.1,XP_016865437.1,XP_054209609.1							
Q9BWW9	hsa:80831			AL049748,AY014878		ENST00000249044.2	ENSP00000249044.2	ENSG00000128313.2	80831			HGNC:14869	14869		IPR008405	hsa:80831		PF05461		NP_085145.1							
Q9BX51	hsa:92086			AL133466,BC040904,CH471133,L20491,L20492		ENST00000278765.8,ENST00000286890.8,ENST00000335694.4	ENSP00000278765.4,ENSP00000286890.4,ENSP00000337587.4	ENSG00000149435.12	92086			HGNC:16437	16437		IPR000101,IPR029055,IPR043137,IPR055262	hsa:92086		PF01019		NP_842563.1,NP_842564.1,XP_005260922.1,XP_016883615.1,XP_054180183.1,XP_054180187.1							
Q9BX69	hsa:84674			AF356193,BC093825,CH471119		ENST00000254691.10	ENSP00000254691.5	ENSG00000132357.14	84674			HGNC:16394	16394		IPR001315,IPR011029,IPR052685	hsa:84674		PF00619,PF25496		NP_115976.2							
Q9BX73	hsa:83877			AF353991,AK075027,AK075155,AK314703,AL834224,BC004878,BC109049,BC109050,CH471080		ENST00000397070.6,ENST00000456397.7,ENST00000456845.6	ENSP00000380260.2,ENSP00000391674.2,ENSP00000416050.2	ENSG00000169490.17	83877			HGNC:24127	24127		IPR007829,IPR050932	hsa:83877		PF05154		NP_001019551.1,NP_001019552.1,NP_114146.3,NP_510882.1,XP_005273714.1,XP_006716471.1,XP_011542969.1,XP_054217314.1,XP_054217315.1							
Q9BXE9	hsa:317702			AF336873					317702			HGNC:19867	19867		IPR004072,IPR017452	hsa:317702		PF03402		NP_778145.2							
Q9BXM9	hsa:83856			AF316830,AK299350,AK299491,AL158070,AL161627		ENST00000469022.5,ENST00000481272.6	ENSP00000417492.1,ENSP00000487223.1	ENSG00000106701.13	83856			HGNC:13753	13753		IPR001870,IPR003649,IPR003877,IPR003879,IPR003961,IPR013320,IPR013783,IPR017903,IPR035742,IPR036116,IPR043136,IPR050617	hsa:83856		PF00041,PF00622		NP_001138785.1,NP_001274120.1,NP_001274121.1,NP_114125.1,XP_016870672.1,XP_054219913.1							
Q9BXN6	hsa:64648			AF312765,AJ457791,AL121881,AY920931,AY920933,AY920934,AY920935,AY920936,AY920937,AY920939,AY920940,AY920941,AY920942,AY920943,AY920944,AY920945,AY920946,AY920947,AY920948,AY920949,AY920950,AY920951,AY920952,AY920953,AY920954,AY920955,AY920956,AY920957,AY920958,AY920959,AY920960,AY920961,AY920962,AY920963,AY920965,AY920966,AY920967,AY920968,AY920969,AY920970,AY920971,AY920972,AY920973,AY920974,AY920975,AY920976,AY920977,AY920978,AY920979,AY920980,AY920981,AY920982,AY920985,AY920986,AY920987,BC103961,BC121070,BC134418		ENST00000370515.3	ENSP00000359546.3	ENSG00000196406.4	64648			HGNC:14332	14332		IPR010007	hsa:64648		PF07458		NP_115793.1							
Q9BXU3	hsa:56157			AF285597,BC042547,BC108734,Z74477		ENST00000600991.6,ENST00000609007.3	ENSP00000471604.2,ENSP00000477478.2	ENSG00000268629.8	56157			HGNC:11735	11735		IPR001876,IPR028193,IPR036443,IPR049534,IPR054602	hsa:56157		PF15186,PF20864,PF22835		NP_001278206.1,NP_112564.1							
Q9BXU8	hsa:53940			AF285592,BC069069,BC069538,BC100768,BC100769,BC100770		ENST00000359202.5	ENSP00000368207.2	ENSG00000132446.7	53940			HGNC:3987	3987		IPR001519,IPR008331,IPR009040,IPR009078,IPR012347,IPR014034	hsa:53940		PF00210		NP_114100.1							
Q9BXW7	hsa:27440			AF273270,AF273271,AK000461,AK001034,AK315156,BC042540,CH471193		ENST00000155674.9,ENST00000336737.8	ENSP00000155674.5,ENSP00000337358.4	ENSG00000069998.12	27440			HGNC:1843	1843		IPR006353,IPR006357,IPR023214,IPR036412,IPR050324	hsa:27440		PF13344		NP_060299.4,NP_149061.1							
Q9BXX2	NA			AF269088,AK294693,AP006507,AP006564,AP006565,BC028407		ENST00000358984.9,ENST00000580206.1	ENSP00000351875.4,ENSP00000463332.1	ENSG00000180777.15				HGNC:24165	24165		IPR002110,IPR036770,IPR039497,IPR050657			PF12796,PF14915		NP_001138501.1							
Q9BXX3	hsa:91074			AC067744,AF269087,AL157387,AL357148		ENST00000361713.2,ENST00000602533.7	ENSP00000354432.2,ENSP00000473551.2	ENSG00000148513.20	91074			HGNC:17234	17234		IPR002110,IPR036770,IPR039497,IPR050657	hsa:91074		PF12796,PF14915		NP_443723.3							
Q9BXY0	hsa:84549			AF251062,AK027469,AK314491,BC028230,BC039740,BC050528,CH471080		ENST00000360128.11	ENSP00000353246.5	ENSG00000198042.11	84549			HGNC:13703	13703		IPR006958,IPR029004	hsa:84549		PF01778,PF04874		NP_115898.2							
Q9BXY5	hsa:84698			AC091534,AC092552,AC121761,AF251056,AF351611,AK091839,AK092274,BC056672		ENST00000393284.8,ENST00000409445.8,ENST00000699294.1	ENSP00000376963.4,ENSP00000386959.4,ENSP00000514274.1	ENSG00000180881.21	84698			HGNC:16471	16471		IPR002048,IPR011992,IPR051581	hsa:84698		PF13499,PF25348		NP_001273477.1,NP_001341953.2,NP_001341959.1,NP_001341960.1,NP_001341961.1,NP_001341962.1,NP_115995.2,XP_005269251.1,XP_011537194.1,XP_016875525.1,XP_016875526.1,XP_016875527.1,XP_047285687.1,XP_054229536.1							
Q9BY19	hsa:83661			AF237905,AF350504,BC022895		ENST00000300226.7	ENSP00000300226.2	ENSG00000166959.8	83661			HGNC:13380	13380		IPR007237,IPR030417	hsa:83661		PF04103		NP_113645.1							
Q9BY31	hsa:100131827			AC108724,AC133123,AF226994		ENST00000652011.2	ENSP00000498738.1	ENSG00000227124.11	100131827			HGNC:29448	29448		IPR001909,IPR013087,IPR036051,IPR036236	hsa:100131827		PF00096,PF01352	R-HSA-212436	NP_001121695.1,NP_001277137.1,XP_005264768.1,XP_047302994.1,XP_047302995.1							
Q9BY60	NA			AF180519								HGNC:4069	4069		IPR004241,IPR029071			PF02991	R-HSA-1632852								
Q9BY71	hsa:81543			AB058646,AY061857,AY358120,BC119648,BC119649		ENST00000291592.6	ENSP00000291592.4	ENSG00000160233.8	81543			HGNC:14965	14965		IPR000372,IPR001611,IPR003591,IPR032675,IPR050541	hsa:81543		PF00560,PF01462,PF13855		NP_112153.1							
Q9BY89	hsa:85379			AB051458,AL022323,BC171801,CH471095,Z99916		ENST00000358431.8,ENST00000401395.1,ENST00000406486.8	ENSP00000351207.3,ENSP00000385152.3,ENSP00000385377.1	ENSG00000197077.14	85379			HGNC:29345	29345		IPR032764,IPR040006	hsa:85379		PF15327		NP_001138678.1,NP_001373861.1,NP_001373862.1,NP_001373864.1,XP_005261850.1,XP_005261851.1,XP_006724409.1,XP_047297512.1,XP_054182042.1,XP_054182043.1							
Q9BYD9	hsa:84517			AB049117,AC078802,AK055346,BC007289		ENST00000330368.3	ENSP00000333037.1	ENSG00000184378.3	84517			HGNC:24022	24022		IPR004000,IPR020902,IPR043129	hsa:84517		PF00022		NP_115876.3							
Q9BYE4	hsa:6706			AB048287,AF333957,AL157405		ENST00000368748.5	ENSP00000357737.4	ENSG00000159516.9	6706			HGNC:11267	11267		IPR029142	hsa:6706		PF14820	R-HSA-6809371	NP_001014313.1,XP_016857666.1,XP_016857667.1,XP_054194438.1							
Q9BYG7	hsa:83876			AB042647,AC015864,AK054702,AK294757,AK295666,BC029860		ENST00000256425.6,ENST00000398439.8,ENST00000428869.6,ENST00000431965.6,ENST00000436348.6,ENST00000588444.5	ENSP00000256425.2,ENSP00000381465.2,ENSP00000392614.1,ENSP00000397900.1,ENSP00000409509.2,ENSP00000465653.1	ENSG00000134042.14	83876			HGNC:24121	24121		IPR011989,IPR016024,IPR045206,IPR055406	hsa:83876		PF23227		NP_001120646.1,NP_001120647.1,NP_001120648.1,NP_001356437.1,NP_001356439.1,NP_001356440.1,NP_001356444.1,NP_114145.2,XP_005258422.1,XP_011524528.1,XP_016881524.1,XP_016881525.1,XP_016881526.1,XP_047293838.1							
Q9BYJ0	hsa:83888			AB021123,AF361936,AY358978,BC025720		ENST00000259989.7	ENSP00000259989.6	ENSG00000137441.8	83888			HGNC:29451	29451		IPR010510	hsa:83888		PF06473	R-HSA-190377	NP_114156.1							
Q9BYT5	hsa:728279			AC100808,AJ302536		ENST00000398477.1,ENST00000709618.1	ENSP00000381494.1,ENSP00000517803.1	ENSG00000214518.4,ENSG00000292054.1	728279			HGNC:18905	18905		IPR002494,IPR052154	hsa:728279		PF01500	R-HSA-6805567	NP_149021.2							
Q9BYU5	hsa:81872			AC007455,AJ296345		ENST00000391419.3,ENST00000571136.1	ENSP00000375238.3,ENSP00000458444.1	ENSG00000212725.4,ENSG00000261852.3	728279,81872			HGNC:16775	16775		IPR002494,IPR052154	hsa:81872		PF01500,PF13885	R-HSA-6805567	NP_001116859.1							
Q9BZE3	hsa:56751			AF321618,AF325688,AJ237816,AK054797,AL354735,BC136956,BC136969,CH471090		ENST00000263610.7	ENSP00000263610.2	ENSG00000125492.11	56751			HGNC:953	953		IPR001356,IPR009057,IPR017970,IPR020479,IPR050848	hsa:56751		PF00046		NP_064448.1							
Q9BZK3	NA			AF315951								HGNC:24688	24688		IPR002715,IPR016641,IPR038187			PF01849									
Q9BZW5	hsa:53346			AC024270,AF255922,AK292100,CH471188,DQ021909		ENST00000322019.14,ENST00000565774.5	ENSP00000317000.9,ENSP00000457477.1	ENSG00000136404.16	53346			HGNC:11860	11860		IPR033118,IPR047195	hsa:53346		PF05241		NP_001138375.1,NP_075379.2							
Q9C002	hsa:84419			AB026707,AF228422,BC021173		ENST00000344300.3,ENST00000396650.7	ENSP00000341610.3,ENSP00000379887.2	ENSG00000166920.13	84419			HGNC:29898	29898		IPR010530	hsa:84419		PF06522		NP_115789.1,NP_922946.1							
Q9C010	hsa:5570			AF087873,AF225513,AK315151,AL512283,AL513481,BC036011,BC093027,CH471051,Z99129		ENST00000258014.3,ENST00000354275.2,ENST00000368448.5,ENST00000368452.7,ENST00000392490.5,ENST00000392491.6,ENST00000615438.4	ENSP00000258014.3,ENSP00000346227.2,ENSP00000357433.1,ENSP00000357437.2,ENSP00000376280.1,ENSP00000376281.1,ENSP00000480824.1	ENSG00000135549.16	5570			HGNC:9018	9018		IPR004171	hsa:5570		PF02827		NP_001257322.1,NP_001257323.1,NP_001257324.1,NP_115860.1,NP_861459.1,NP_861460.1,XP_011534232.1,XP_011534233.1,XP_011534234.1,XP_011534235.1,XP_011534236.1,XP_011534237.1,XP_011534238.1,XP_011534239.1,XP_047274958.1,XP_047274959.1,XP_047274960.1,XP_047274961.1,XP_047274962.1,XP_054211814.1,XP_054211815.1,XP_054211816.1,XP_054211817.1,XP_054211818.1,XP_054211819.1,XP_054211820.1							
Q9C0B7	hsa:79613			AB051533,AC009027,AC009082,AC009137,AK022750		ENST00000261778.2	ENSP00000261778.1	ENSG00000103047.8	79613			HGNC:25749	25749		IPR011989,IPR016024,IPR019414,IPR019451,IPR039600	hsa:79613		PF10304,PF10363,PF23565,PF25267		NP_078838.1							
Q9C0B9	hsa:54877			AB051531,AC064801,AK000288,AL832323,BC137435		ENST00000269499.10,ENST00000586834.1	ENSP00000269499.4,ENSP00000464791.1	ENSG00000141664.10	54877			HGNC:22916	22916		IPR001878,IPR036871,IPR036875,IPR042793	hsa:54877		PF00098,PF25479		NP_060212.4							
Q9C0D4	hsa:85460			AB051516,AC110768,AK058072		ENST00000326756.4	ENSP00000317614.3	ENSG00000178163.8	85460			HGNC:29365	29365		IPR013087,IPR036236	hsa:85460				NP_001362745.1,NP_001362746.1,NP_444270.2,XP_005248250.1,XP_016864273.1,XP_016864274.1,XP_016864275.1,XP_024310032.1,XP_047272289.1							
Q9C0I3	hsa:401145			AB051467,AC004054,AC019188,AC074124,AC079301,AC093729,AC093781,AC093793,AC096897,AC097524,AC098593,AC107049,AC110774,AC110796,AC114787,BC051694		ENST00000432775.6,ENST00000509176.6	ENSP00000389283.2,ENSP00000425040.1	ENSG00000184305.16	401145			HGNC:29349	29349		IPR029627	hsa:401145				NP_001138537.1,NP_997374.1,XP_047271634.1,XP_047271639.1							
Q9C0I9	hsa:80313			AB051461,AK093250,AK098652,AL590105,BC050097,CH471066		ENST00000344079.9,ENST00000368612.3,ENST00000368613.8,ENST00000368614.8,ENST00000625755.2	ENSP00000342641.5,ENSP00000357601.1,ENSP00000357602.4,ENSP00000357603.3,ENSP00000486582.1	ENSG00000148814.18	80313			HGNC:29346	29346		IPR001611,IPR003591,IPR032675,IPR050715	hsa:80313		PF13855		NP_001137229.1,NP_001137230.1,NP_001137231.1,NP_085129.1,XP_006718046.1,XP_011538510.1,XP_016872181.1,XP_047281741.1,XP_047281742.1,XP_047281747.1,XP_047281748.1,XP_047281749.1,XP_054222783.1,XP_054222784.1,XP_054222785.1,XP_054222796.1,XP_054222797.1,XP_054222798.1,XP_054222799.1							
Q9C0K3	hsa:653857			AB039791,BX640643		ENST00000252071.8,ENST00000683684.1	ENSP00000252071.4,ENSP00000507618.1	ENSG00000106526.12	653857			HGNC:37282	37282		IPR004000,IPR043129	hsa:653857		PF00022		NP_001157930.1,NP_001157931.1,XP_011514808.1,XP_011514809.1,XP_011514810.1,XP_016868038.1							
Q9GIP4	NA			AB040413,AB055225,AB055227,AC005632								HGNC:24951	24951		IPR002293,IPR050598			PF13520									
Q9GZK3	hsa:81697			AJ302584,AJ302585,AJ302586,AJ302587,AJ302588,AJ302589,AJ302590,AJ302591,AJ302592,AJ302593,BC136881,BC136901,CH471081,Z98744		ENST00000303324.4	ENSP00000304419.2	ENSG00000168131.4	81697			HGNC:13966	13966		IPR000276,IPR000725,IPR017452	hsa:81697		PF13853	R-HSA-9752946	NP_149046.2							
Q9GZK7	hsa:26531			AJ302614,AJ302615,AJ302616,AJ302617,AJ302618,AJ302619,AJ302620,AJ302621,AJ302622,AJ302623,AJ459857,AL035542,AL645927,AL662869,BK004208,BX004810,BX248400,BX927133,CH471081,CR388393,CR759768,CR848056		ENST00000377148.5,ENST00000377149.5,ENST00000383551.7,ENST00000383645.6,ENST00000400696.6,ENST00000400715.5,ENST00000411967.5,ENST00000418485.5,ENST00000418560.5,ENST00000419773.5,ENST00000421634.5,ENST00000427264.5,ENST00000428144.5,ENST00000435232.5,ENST00000440485.5,ENST00000444884.5,ENST00000546665.1,ENST00000547506.1,ENST00000547645.1,ENST00000548813.1,ENST00000549749.1,ENST00000551986.1,ENST00000552225.1,ENST00000641152.2	ENSP00000366353.1,ENSP00000366354.1,ENSP00000373043.3,ENSP00000373141.2,ENSP00000383532.2,ENSP00000383550.1,ENSP00000392324.1,ENSP00000398659.1,ENSP00000399062.1,ENSP00000399592.1,ENSP00000400331.1,ENSP00000400657.1,ENSP00000403427.1,ENSP00000404787.1,ENSP00000409994.1,ENSP00000412097.1,ENSP00000447215.1,ENSP00000447222.1,ENSP00000447267.1,ENSP00000447627.1,ENSP00000447745.1,ENSP00000447956.1,ENSP00000450263.1,ENSP00000493093.1	ENSG00000204694.13,ENSG00000206472.11,ENSG00000206517.12,ENSG00000223898.8,ENSG00000230780.8,ENSG00000232289.8,ENSG00000234347.8,ENSG00000237258.8	26531			HGNC:8176	8176		IPR000276,IPR000725,IPR017452,IPR050939	hsa:26531		PF13853	R-HSA-381753,R-HSA-9752946	NP_001381757.1,NP_001381758.1,NP_039225.1							
