Uniprot_ID	KEGG_sce	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
Q6AWJ5	NA			AE014298,BT015253					30998						IPR000834,IPR008969,IPR050753,IPR057247			PF00246,PF13620		NP_001284742.1,NP_996321.1							
Q6AWM7	NA			AE013599,BT015221					36488						IPR001757,IPR006539,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299,IPR032630,IPR032631,IPR036412,IPR044492			PF13246,PF16209,PF16212		NP_001137650.1							
Q6GKZ1	dme:Dmel_CG12423			BT014923,BT022090,CP007081					3354863						IPR000210,IPR006652,IPR011333,IPR011705,IPR015915	dme:Dmel_CG12423		PF00651,PF01344,PF07707,PF24681		NP_001015100.2,NP_001015101.2							
Q6IDF5	dme:Dmel_CG12859		CPX-8628,CPX-8638	AE013599,BT014650					36640						IPR009866	dme:Dmel_CG12859		PF07225	R-DME-611105,R-DME-6799198	NP_610985.1							
Q6IDH2	NA			AE013599,BT014633					36506						IPR002504,IPR016064,IPR017437,IPR017438			PF01513,PF20143	R-DME-196807	NP_725314.1							
Q6ILY6	dme:Dmel_CG42787			AE014296,BK001880,KX531877					10178948						IPR022214	dme:Dmel_CG42787		PF12554		NP_001189028.1							
Q6NL34	dme:Dmel_CG9226			AE014134,AY052052,BT012509					33865						IPR001680,IPR015943,IPR036322,IPR051150	dme:Dmel_CG9226				NP_001285665.1,NP_608997.3							
Q6NN09	dme:Dmel_CG1746		CPX-8618,CPX-8619	AE014297,BT011492,KX671606					43693						IPR000454,IPR002379,IPR020537,IPR035921,IPR038662	dme:Dmel_CG1746		PF00137	R-DME-1268020,R-DME-163210,R-DME-8949613	NP_001247382.1,NP_001247384.1,NP_651852.1,NP_733422.1,NP_733423.1							
Q6NND8	dme:Dmel_CG9218			AE013599,BT011352					37254						IPR000504,IPR012677,IPR021790,IPR035979,IPR055204	dme:Dmel_CG9218		PF11835,PF13893,PF22976		NP_001027439.2							
Q6NP60	dme:Dmel_CG12673			AE014296,AF255741,BT011070					40453						IPR000323,IPR000945,IPR005018,IPR008977,IPR014784,IPR024548,IPR028460,IPR036939,IPR045266	dme:Dmel_CG12673		PF01082,PF03351,PF03712		NP_001262204.1,NP_730711.3							
Q6NQY9	dme:Dmel_CG9143			AE013599,BT010296					37296						IPR001650,IPR011545,IPR014001,IPR014014,IPR027417	dme:Dmel_CG9143		PF00270,PF00271		NP_611467.1							
Q6U9V3	dme:Dmel_CG32434			AE014296,AY375489					40327						IPR000904,IPR011993,IPR023394,IPR033742,IPR035999	dme:Dmel_CG32434		PF01369,PF16453		NP_001036618.1							
Q6XPX3	dme:Dmel_CG11124			AE013599,AY219032,BT050509					35665						IPR016090,IPR033113,IPR036444	dme:Dmel_CG11124		PF05826	R-DME-1482788,R-DME-1482839,R-DME-1482925	NP_001014501.1,NP_724556.1							
Q76NQ0	dme:Dmel_CG33303		CPX-8761,CPX-8803	AE014134					2768916						IPR007676	dme:Dmel_CG33303		PF04597		NP_001260335.1,NP_995680.1							
Q76NQ9	NA			AE014298					32352						IPR006329,IPR006650,IPR032466			PF19326		NP_727740.2							
Q76NR0	NA			AE014298					32352						IPR006329,IPR006650,IPR032466			PF19326		NP_727741.3							
Q7JMV3	dme:Dmel_CG1495			AE014135,BT001637,Y17917					43792						IPR000719,IPR008271,IPR011009,IPR017441	dme:Dmel_CG1495		PF00069	R-DME-9619229	NP_524622.1,NP_726569.1,NP_726570.1							
Q7JMZ0	dme:Dmel_CG8418			AE013599,Y07564					36776						IPR001806,IPR005225,IPR020849,IPR027417	dme:Dmel_CG8418		PF00071		NP_001163165.1,NP_477211.1							
Q7JMZ7	NA			AE013599,X97706					37254						IPR000504,IPR012677,IPR021790,IPR035979,IPR055204			PF11835,PF13893,PF22976		NP_001027440.1,NP_476731.1							
Q7JPB9	dme:Dmel_CG3182			AE013599,AY058350,U36925,U42204					37843						IPR000595,IPR003938,IPR003967,IPR005821,IPR014710,IPR018490,IPR050818	dme:Dmel_CG3182		PF00027,PF00520	R-DME-1296072	NP_001286814.1,NP_476713.1,NP_726408.1							
Q7JQF6	NA			AE013599,BT010091					35494						IPR001117,IPR002355,IPR008972,IPR011706,IPR011707,IPR033138,IPR045087			PF00394,PF07731,PF07732		NP_724412.1							
Q7JQH9	NA			AE013599,BT010044					36109						IPR000542,IPR023213,IPR032476,IPR039551,IPR042231			PF00755,PF16484		NP_523685.2,NP_724940.1							
Q7JQK6	NA			AE013599,BT009954					36396						IPR002110,IPR012338,IPR015868,IPR036770,IPR041541			PF04960,PF12796,PF17959		NP_725212.1							
Q7JQN4	dme:Dmel_CG2173			AE013599,BT004908					44087						IPR000629,IPR001650,IPR011545,IPR014001,IPR014014,IPR027417,IPR050079	dme:Dmel_CG2173		PF00270,PF00271		NP_001286188.1,NP_651970.1							
Q7JQU5	dme:Dmel_CG8712			AE013599,BT003806					35778							dme:Dmel_CG8712				NP_610350.2,NP_724644.1							
Q7JQU9	dme:Dmel_CG1882			AE013599,BT003796					35733						IPR000073,IPR000639,IPR029058	dme:Dmel_CG1882		PF00561		NP_001286168.1,NP_724609.1,NP_724610.1,NP_724611.1							
Q7JQV2	dme:Dmel_CG9279		CPX-2434	AE014296,BT003791					40124						IPR000938,IPR022157,IPR036859	dme:Dmel_CG9279		PF01302,PF12455		NP_649124.1,NP_730426.1							
Q7JQY8	NA			AE013599,BT003576					36156						IPR012934,IPR013087,IPR036236			PF00096		NP_610627.2							
Q7JR34	dme:Dmel_CG33144			AE013599,BT003306					36131						IPR001841,IPR002867,IPR013083,IPR017907,IPR031127,IPR044066	dme:Dmel_CG33144		PF01485,PF22191	R-DME-983168	NP_001188904.1,NP_788324.1							
Q7JR52	dme:Dmel_CG7958			AE014296,BT003272					39217						IPR004181,IPR013083	dme:Dmel_CG7958		PF02891,PF25527		NP_001163413.1							
Q7JR61	NA			AE013599,BT003248,BT003252					45398						IPR012394,IPR015590,IPR016160,IPR016161,IPR016162,IPR016163,IPR029510			PF00171		NP_724560.1,NP_724561.2,NP_724563.2,NP_724564.2							
Q7JRD4	dme:Dmel_CG4663		CPX-10001	AE013599,BT001726					36462						IPR001452,IPR007223,IPR035463,IPR036028	dme:Dmel_CG4663		PF04088,PF14604	R-DME-8866654,R-DME-9033241,R-DME-9603798	NP_610850.1							
Q7JRM9	NA			AE013599,BT001413					36419						IPR006214			PF01027		NP_523722.1,NP_725239.1,NP_725241.2							
Q7JS69	NA			AE014134,AF202633,AY314744,BT044501					35408						IPR000402,IPR038702			PF00287		NP_610108.1,NP_724339.1,NP_724340.1							
Q7JUM5	NA			AE013599,AY122187					36272						IPR001357,IPR022047,IPR036420			PF12738		NP_610711.1							
Q7JUR9	NA			AE013599,AY122074					35813						IPR000327,IPR001356,IPR009057,IPR010982,IPR013847,IPR050255			PF00046,PF00157		NP_610377.1							
Q7JV41	dme:Dmel_CG9002			AE013599,AY119452					3772676						IPR001915,IPR027057,IPR032456	dme:Dmel_CG9002		PF01435,PF16491		NP_001027433.1,NP_001027434.1,NP_001261038.1							
Q7JV70	dme:Dmel_CG13941			AE013599,AY119191					36597						IPR045358	dme:Dmel_CG13941		PF19259		NP_610956.1							
Q7JVE7	dme:Dmel_CG8717			AE013599,AY118993,U70979					35773						IPR004316,IPR047664	dme:Dmel_CG8717		PF03083		NP_001260797.1,NP_001286182.1,NP_477383.1							
Q7JVF1	dme:Dmel_CG2160			AE013599,AF435923,AY118985					35786						IPR000980,IPR001496,IPR036036,IPR036860	dme:Dmel_CG2160		PF00017,PF07525	R-DME-8951664	NP_523659.1							
Q7JVP2	NA		CPX-2771	AE014298,AY118785					32966						IPR007216,IPR011989,IPR016024			PF04078		NP_608335.1,NP_728284.1							
Q7JW03	dme:Dmel_CG2257			AE014298,AY061237,AY118510,GQ306696,GQ306697,GQ306698,GQ306699,GQ306700,GQ306701,GQ306702,GQ306703,GQ306704,GQ306705,GQ306706,GQ306707,GQ306708,GQ306709,GQ306710,GQ306711,GQ306712,GQ306713,GQ306714,GQ306715					31728						IPR000608,IPR016135,IPR023313	dme:Dmel_CG2257		PF00179	R-DME-8866652,R-DME-983168	NP_572438.1,NP_727233.1,NP_727234.1							
Q7JW61	dme:Dmel_CG8494			AE013599,AY118338					36580						IPR001394,IPR006615,IPR018200,IPR028889,IPR035927,IPR038765,IPR050185	dme:Dmel_CG8494		PF00443,PF06337	R-DME-5689880,R-DME-9010553	NP_610943.2							
Q7JWD3	dme:Dmel_CG1598			AE013599,AY070974,AY113636,BT044579					35690						IPR016300,IPR025723,IPR027417,IPR027542	dme:Dmel_CG1598		PF02374		NP_610296.2							
Q7JWF1	dme:Dmel_CG12140			AE013599,AY113586					36031						IPR007859,IPR036188,IPR040156,IPR049398	dme:Dmel_CG12140		PF05187,PF13450,PF21162	R-DME-611105	NP_001246231.1,NP_610536.1							
Q7JWQ7	dme:Dmel_CG3074			AE013599,AY113377					37537						IPR000668,IPR001212,IPR013128,IPR025660,IPR025661,IPR038765	dme:Dmel_CG3074		PF00112		NP_611652.2,NP_726176.1							
Q7JWT4	dme:Dmel_CG12147			AE014297,AY113258					40651						IPR000719,IPR008271,IPR011009,IPR017441,IPR050235	dme:Dmel_CG12147		PF00069		NP_649536.1							
Q7JWW5	dme:Dmel_CG8078			AE013599,AY102671					35920						IPR000541,IPR011063,IPR014729,IPR020554,IPR032442,IPR035107,IPR056369	dme:Dmel_CG8078		PF01171,PF16503		NP_610451.1							
Q7JWX3	dme:Dmel_CG1857			AE013599,AY102659					45908						IPR000215,IPR023795,IPR023796,IPR036186,IPR042178,IPR042185	dme:Dmel_CG1857		PF00079	R-DME-114608,R-DME-140837,R-DME-140875,R-DME-194002,R-DME-2022377,R-DME-204005,R-DME-375276,R-DME-381426,R-DME-416476,R-DME-418594,R-DME-5694530,R-DME-6798695,R-DME-8939242,R-DME-8957275,R-DME-9757110	NP_524851.1							
Q7JX82	dme:Dmel_CG11546			AE013599,AY060451,AY095011					46027						IPR001478,IPR017379,IPR036034,IPR055349,IPR056814	dme:Dmel_CG11546		PF00595,PF25082,PF25083		NP_001286187.1,NP_652028.1,NP_724649.1,NP_724650.1,NP_724651.1							
Q7JX87	dme:Dmel_CG11765			AE013599,AY070952,AY094953					36098						IPR000866,IPR013766,IPR019479,IPR024706,IPR036249,IPR045020	dme:Dmel_CG11765		PF00578,PF10417		NP_523683.1							
Q7JXA2	dme:Dmel_CG46146			AE013599,AF522076,AY094886					26067067						IPR026682	dme:Dmel_CG46146		PF15798	R-DME-165159,R-DME-166208,R-DME-198323,R-DME-3371571	NP_001303349.1							
Q7JXB5	NA			AE013599,AY094852					37130						IPR008209,IPR008210,IPR013035,IPR018091,IPR035077,IPR035078			PF00821,PF17297	R-DME-70263	NP_611341.1							
Q7JXG9	dme:Dmel_CG9005			AE013599,AY094671,BT125638					36243						IPR025261,IPR033473,IPR051506	dme:Dmel_CG9005		PF13889,PF13915		NP_001163118.1,NP_001246267.1,NP_610688.1							
Q7JXU4	dme:Dmel_CG6501			AE013599,AF315579,AY089700					36989						IPR006073,IPR012971,IPR023179,IPR024929,IPR027417,IPR030378,IPR050755	dme:Dmel_CG6501		PF01926,PF08153		NP_611232.1							
Q7JY07	dme:Dmel_CG9010			AE013599,AY089505					36904						IPR006424,IPR020828,IPR020829,IPR020830,IPR020831,IPR036291	dme:Dmel_CG9010		PF00044,PF02800	R-DME-70171,R-DME-70263	NP_611172.1							
Q7JY62	dme:Dmel_CG1652			AE013599,AY089249					53522						IPR001304,IPR016186,IPR016187	dme:Dmel_CG1652		PF00059		NP_001163102.1							
Q7JY97	dme:Dmel_CG11205			AE013599,AY084133					35735						IPR006050,IPR008148,IPR014729,IPR032673,IPR036134,IPR036155,IPR052219	dme:Dmel_CG11205		PF00875		NP_523653.2							
Q7JYK1	dme:Dmel_CG2960			AE014134,AY075451					33629						IPR000626,IPR001975,IPR019954,IPR019956,IPR029071,IPR038587,IPR050158	dme:Dmel_CG2960		PF00240,PF01020		NP_001260018.1,NP_476776.1							
Q7JYZ0	dme:Dmel_CG6426			AE013599,AY071664,KX531985					36891						IPR008597,IPR018247	dme:Dmel_CG6426		PF05497		NP_611163.2							
Q7JZ56	dme:Dmel_CG8988			AE013599,AF441757,AY071529					36262						IPR001193,IPR008915,IPR036034	dme:Dmel_CG8988		PF02163	R-DME-1655829,R-DME-381033,R-DME-8874177	NP_610705.1							
Q7JZC9	dme:Dmel_CG13434		CPX-7681	AE013599,AY071387					37325							dme:Dmel_CG13434				NP_611492.1							
Q7JZF5	dme:Dmel_CG11979		CPX-2602,CPX-2625,CPX-2628	AE013599,AY071329					36160						IPR000783,IPR005571,IPR014381,IPR020608,IPR035913,IPR036710	dme:Dmel_CG11979		PF01191,PF03871	R-DME-112382,R-DME-113418,R-DME-5578749,R-DME-674695,R-DME-6781823,R-DME-6782135,R-DME-6782210,R-DME-6796648,R-DME-6807505,R-DME-72086,R-DME-72163,R-DME-72165,R-DME-72203,R-DME-73762,R-DME-73772,R-DME-73776,R-DME-73779,R-DME-75953,R-DME-75955,R-DME-76042,R-DME-76061,R-DME-76066,R-DME-77075,R-DME-9018519	NP_001260878.1,NP_610630.1							
Q7JZK1	dme:Dmel_CG7712		CPX-8628,CPX-8638	AE013599,AY071209					36159						IPR008011,IPR016488,IPR045299	dme:Dmel_CG7712		PF05347	R-DME-611105,R-DME-6799198	NP_001260877.1,NP_610629.1							
Q7JZU2	NA			AE013599,AY071036					36279						IPR002659			PF01762		NP_788329.1							
Q7JZV0	dme:Dmel_CG9070			AE013599,AY071014					36196						IPR000618,IPR031305,IPR050468	dme:Dmel_CG9070		PF00379		NP_610661.1							
Q7JZW2	dme:Dmel_CG8332			AE013599,AY070991,KX531846					36851						IPR002222,IPR005713,IPR020934,IPR023575	dme:Dmel_CG8332		PF00203	R-DME-156827,R-DME-1799339,R-DME-72649,R-DME-72689,R-DME-72695,R-DME-72702,R-DME-72706,R-DME-975956,R-DME-975957	NP_611136.1							
Q7K036	dme:Dmel_CG8226		CPX-8921,CPX-8926	AE013599,AY070812,KX531979					35899						IPR012621	dme:Dmel_CG8226		PF08038		NP_001286220.1,NP_610433.1							
Q7K0B6	dme:Dmel_CG30000			AE013599,AY070580					35995						IPR004045,IPR004046,IPR010987,IPR036249,IPR036282,IPR040075,IPR040077,IPR051369	dme:Dmel_CG30000		PF00043,PF02798	R-DME-156590	NP_610509.2							
Q7K0L4	dme:Dmel_CG7611			AE014296,AY069717					40386						IPR001680,IPR006594,IPR006595,IPR015943,IPR019775,IPR020472,IPR036322,IPR051350,IPR054532	dme:Dmel_CG7611		PF00400,PF17814	R-DME-9861718	NP_001163489.1,NP_649326.1,NP_730644.1,NP_730645.1,NP_730646.1,NP_730647.1,NP_730648.1,NP_730649.1,NP_730650.1							
Q7K0L5	dme:Dmel_CG4827			AE013599,AY069716					36968						IPR004843,IPR006146,IPR006179,IPR008334,IPR029052,IPR036907	dme:Dmel_CG4827		PF00149,PF02872		NP_001286533.1,NP_611217.1							
Q7K0L7	dme:Dmel_CG6608			AE014297,AY069712					41316						IPR002067,IPR018108,IPR023395	dme:Dmel_CG6608		PF00153	R-DME-196819	NP_650034.1,NP_731527.1							
Q7K0P4	dme:Dmel_CG3271			AE013599,AY069668					35570						IPR007217	dme:Dmel_CG3271		PF04080		NP_610223.1,NP_724485.1							
Q7K0Y1	dme:Dmel_CG5033			AE013599,AL035311,AY069513,BT003755					37036						IPR001680,IPR012953,IPR015943,IPR019775,IPR028598,IPR036322	dme:Dmel_CG5033		PF00400,PF08145	R-DME-6791226	NP_611270.1							
Q7K110	NA		CPX-8761,CPX-8803	AE013599,AY069461					37029						IPR008814,IPR055373,IPR055374,IPR055375,IPR056790			PF05817,PF23860,PF23861,PF25147		NP_611265.1							
Q7K130	dme:Dmel_CG12042		CPX-2434	AE013599,AY069420					35709						IPR008603	dme:Dmel_CG12042		PF05502	R-DME-3371497,R-DME-6807878,R-DME-6811436	NP_610311.1							
Q7K137	NA			AE014297,AY069404					43130						IPR000980,IPR001849,IPR011993,IPR015012,IPR030523,IPR035057,IPR036290,IPR036860			PF00017,PF00169,PF08916		NP_651438.1,NP_733125.1,NP_733126.1							
Q7K159	dme:Dmel_CG15119		CPX-2374,CPX-2376,CPX-2378,CPX-2380	AE013599,AY069362					37215						IPR028226	dme:Dmel_CG15119		PF15306	R-DME-1538133	NP_611407.1							
Q7K172	dme:Dmel_CG9000			AE013599,AY069332					36908						IPR001915,IPR027057,IPR032456	dme:Dmel_CG9000		PF01435,PF16491		NP_611175.1							
Q7K173	NA			AE013599,AY069329					37197						IPR006101,IPR006102,IPR006103,IPR006104,IPR008979,IPR013783,IPR017853,IPR023230,IPR023232,IPR036156			PF00703,PF02836,PF02837		NP_611395.1							
Q7K1C0	dme:Dmel_CG11455		CPX-8628,CPX-8638	AE014134,AY069186,BT081978					33179						IPR019342	dme:Dmel_CG11455		PF10200		NP_001162841.1,NP_001162842.1,NP_001245815.1,NP_001259792.1,NP_001259795.1,NP_001259796.1,NP_722612.1,NP_722613.1							
Q7K1I4	dme:Dmel_CG18817			AE013599,AF274014,AY069049					59178						IPR000301,IPR008952,IPR018499	dme:Dmel_CG18817		PF00335		NP_525012.2,NP_652646.1,NP_724524.1							
Q7K1Q7	dme:Dmel_CG1381			AE013599,AY061517					36058						IPR001790,IPR033867,IPR040637,IPR043141,IPR043164,IPR051742	dme:Dmel_CG1381		PF00466,PF17777		NP_610554.1							
Q7K1W4	dme:Dmel_CG15106			AE013599,AY061427,KJ439575					37182						IPR000639,IPR010497,IPR016292,IPR029058	dme:Dmel_CG15106		PF06441	R-DME-211945	NP_611387.1							
Q7K1Z5	dme:Dmel_CG8386			AE013599,AY061366,KX531651					36762						IPR014806,IPR016135	dme:Dmel_CG8386		PF08694		NP_611074.1							
Q7K209	dme:Dmel_CG8525			AE013599,AY061335					36358						IPR002915,IPR011343,IPR013785	dme:Dmel_CG8525		PF01791	R-DME-6798695,R-DME-71336	NP_001286348.1,NP_610781.1							
Q7K221	dme:Dmel_CG8430			AE013599,AY061313					36782						IPR000796,IPR004839,IPR015421,IPR015422,IPR015424	dme:Dmel_CG8430		PF00155		NP_611086.1							
Q7K231	dme:Dmel_CG7747			AE013599,AY061295					36820						IPR002130,IPR013083,IPR020892,IPR026951,IPR029000,IPR044666	dme:Dmel_CG7747		PF00160,PF04641	R-DME-210991,R-DME-72163	NP_611113.1							
Q7K284	dme:Dmel_CG5970			AE013599,AY061187					36494						IPR010655,IPR027417,IPR028606,IPR032319,IPR032324,IPR038238,IPR038239,IPR045116	dme:Dmel_CG5970		PF06807,PF16573,PF16575	R-DME-72187,R-DME-72203,R-DME-73856,R-DME-77595	NP_610876.1							
Q7K2B0	dme:Dmel_CG7137			AE013599,AY061131					37204						IPR007823,IPR029063,IPR042036	dme:Dmel_CG7137		PF05148	R-DME-427359	NP_611400.1							
Q7K2N0	dme:Dmel_CG8735			AE013599,AY060779					35842						IPR019273,IPR040115	dme:Dmel_CG8735		PF10058		NP_001286201.1,NP_610395.1							
Q7K2Q8	dme:Dmel_CG10153		CPX-2271,CPX-2279	AE013599,AY060730					36641						IPR007194,IPR016696,IPR024096	dme:Dmel_CG10153		PF04051	R-DME-204005,R-DME-8876198	NP_610986.1							
Q7K2V9	dme:Dmel_CG33671			AE013599,AY060627					3772247						IPR006204,IPR006205,IPR013750,IPR014721,IPR020568,IPR036554	dme:Dmel_CG33671		PF00288,PF08544	R-DME-191273	NP_001027412.1,NP_001260922.1							
Q7K2Y9	dme:Dmel_CG8253	3.5.1.122		AE013599,AY060439					36743						IPR023128,IPR037132,IPR039733	dme:Dmel_CG8253		PF09764		NP_001246351.1,NP_001246352.1,NP_001286468.1,NP_611061.1							
Q7K330	dme:Dmel_CG1698			AE013599,AY060329					36006						IPR000175,IPR037272	dme:Dmel_CG1698		PF00209	R-DME-352230,R-DME-442660	NP_001260835.1,NP_610517.1							
Q7K380	dme:Dmel_CG8821			AE013599,AY058750					36372						IPR001356,IPR008422,IPR009057,IPR050224	dme:Dmel_CG8821		PF05920		NP_523714.2							
Q7K3B7	dme:Dmel_CG11208			AE013599,AY058683					37285						IPR011766,IPR012000,IPR012001,IPR029035,IPR029061,IPR045025	dme:Dmel_CG11208		PF00205,PF02775,PF02776	R-DME-389599,R-DME-9033241	NP_611460.1							
Q7K3J0	dme:Dmel_CG8258	3.6.4.B10	CPX-2772	AE013599,AY058545					35882						IPR002194,IPR002423,IPR012721,IPR017998,IPR027409,IPR027410,IPR027413	dme:Dmel_CG8258		PF00118	R-DME-390471,R-DME-6798695,R-DME-6814122	NP_610418.1							
Q7K3P0	dme:Dmel_CG8257			AE013599,AY058452					36563						IPR009080,IPR014729,IPR015803,IPR024909,IPR032678	dme:Dmel_CG8257		PF01406		NP_001286405.1,NP_610930.1							
Q7K3T4	dme:Dmel_CG8314			AE013599,AY058364					36757						IPR001594,IPR039859	dme:Dmel_CG8314		PF01529	R-DME-9009391	NP_611070.1							
Q7K3U4	dme:Dmel_CG3174			AE013599,AY058349					35561						IPR000960,IPR020946,IPR036188,IPR050346	dme:Dmel_CG3174		PF00743		NP_610217.1							
Q7K3Z3	dme:Dmel_CG11139			AE013599,AY058260					35674						IPR001012,IPR009060,IPR012989,IPR029071,IPR036241	dme:Dmel_CG11139		PF00789,PF08059,PF14555	R-DME-9013407	NP_610284.1							
Q7K4A1	dme:Dmel_CG8083			AE013599,AY052046					35914						IPR002668,IPR008276,IPR011642,IPR011657,IPR018270	dme:Dmel_CG8083		PF01773,PF07662,PF07670	R-DME-83936,R-DME-9748787,R-DME-9755088	NP_610446.1,NP_995781.1							
Q7K4Q9	dme:Dmel_CG4311			AE013599,AY051743,DQ062782					44154						IPR000590,IPR010122,IPR013528,IPR013746,IPR016039	dme:Dmel_CG4311		PF01154,PF08540	R-DME-191273,R-DME-77111,R-DME-9837999	NP_001286488.1,NP_524711.1,NP_725567.1,NP_725568.1,NP_725569.1,NP_725570.1							
Q7K4W1	dme:Dmel_CG6550			AE013599,AY051634					36954						IPR002792,IPR005839,IPR006466,IPR006638,IPR007197,IPR013848,IPR020612,IPR023404,IPR038135	dme:Dmel_CG6550		PF00919,PF01938,PF04055		NP_611207.1							
Q7K519	dme:Dmel_CG8707			AE013599,AY051510					35793						IPR006762,IPR027417,IPR039400	dme:Dmel_CG8707		PF04670	R-DME-1632852,R-DME-165159,R-DME-166208,R-DME-380972,R-DME-5628897,R-DME-8943724,R-DME-9639288	NP_610361.1							
Q7K549	dme:Dmel_CG12214			AE013599,AY051458					36072						IPR000626,IPR029071,IPR032675,IPR047991,IPR050836	dme:Dmel_CG12214		PF14560		NP_001260853.1,NP_610562.1,NP_724901.1							
Q7K550	dme:Dmel_CG12131			AE013599,AY051457					36037						IPR013906,IPR023194	dme:Dmel_CG12131		PF08597	R-DME-156827,R-DME-72649,R-DME-72689,R-DME-72695,R-DME-72702	NP_001286260.1,NP_610541.1							
Q7K579	dme:Dmel_CG8657			AE013599,AY050241					36408						IPR000756,IPR001206,IPR002219,IPR016064,IPR017438,IPR037607,IPR046349	dme:Dmel_CG8657		PF00130,PF00609,PF00781	R-DME-114508	NP_001286362.1,NP_725228.1							
Q7K5K9	dme:Dmel_CG4439	3.4.11.1		AE013599,AY047564					36844						IPR000819,IPR008283,IPR011356,IPR043472	dme:Dmel_CG4439		PF00883,PF02789		NP_611132.1							
Q7K5M6	dme:Dmel_CG10939			AE013599,AY047533					44155						IPR001478,IPR036034,IPR051067	dme:Dmel_CG10939		PF00595		NP_524712.1							
Q7K7B0	dme:Dmel_CG8652			AE013599,AL031863,BT132879					53583						IPR002213,IPR050271	dme:Dmel_CG8652		PF00201	R-DME-9753281,R-DME-9757110	NP_525007.1							
Q7K7W5	dme:Dmel_CG5124			AE013599,AJ556168,BT133245					37073						IPR001680,IPR011990,IPR015943,IPR019734,IPR036322,IPR045151	dme:Dmel_CG5124		PF00400,PF14559	R-DME-8951664	NP_001286563.1,NP_611296.2							
Q7K860	dme:Dmel_CG12408			AE013599,AJ512938,AY283602,BT044320,KX531829					35498						IPR002048,IPR011992,IPR018247,IPR050230	dme:Dmel_CG12408		PF13499		NP_001163055.1,NP_610173.2							
Q7K8Y5	dme:Dmel_CG9453			AE013599,AJ428880					49805						IPR000215,IPR023796,IPR036186,IPR042178,IPR042185	dme:Dmel_CG9453		PF00079	R-DME-114608,R-DME-140837,R-DME-140875,R-DME-194002,R-DME-2022377,R-DME-204005,R-DME-375276,R-DME-381426,R-DME-416476,R-DME-418594,R-DME-5694530,R-DME-6798695,R-DME-8939242,R-DME-8957275,R-DME-9757110	NP_524955.2							
Q7KB18	dme:Dmel_CG15102	3.3.2.9		AB107959,AE013599,AF517546,BT044122,KJ439574,KJ439575					37181						IPR000639,IPR010497,IPR016292,IPR029058	dme:Dmel_CG15102		PF06441	R-DME-211945	NP_611386.2,NP_788413.4							
Q7KHI6	dme:Dmel_CG18188			AE013599,AF281077					36266						IPR001309,IPR002138,IPR002398,IPR011600,IPR015917,IPR029030	dme:Dmel_CG18188		PF00656	R-DME-111458,R-DME-111459,R-DME-198323,R-DME-5357905,R-DME-6803207,R-DME-9627069	NP_001303345.1,NP_523703.2							
Q7KHK4	NA			AE013599,AF276663,AF276664,BT023511					36571						IPR013087,IPR036236,IPR050758			PF00096		NP_523738.2,NP_725363.1							
