Uniprot_ID	KEGG_sce	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
P53165	sce:YGL066W		CPX-656,CPX-675	BK006941,Z72587,Z72588					852814						IPR013243,IPR037804,IPR041251	sce:YGL066W		PF08313,PF18508		NP_011449.1							
P53168	sce:YGL061C		CPX-1041	AY558484,BK006941,Z72583					852819						IPR013960	sce:YGL061C		PF08651		NP_011454.1							
P53173	sce:YGL054C			AY558483,BK006941,Z72576					852826						IPR003377,IPR033466	sce:YGL054C		PF03311		NP_011461.1							
P53176	sce:YGL051W		CPX-1303	BK006941,Z72574					852830						IPR001142	sce:YGL051W		PF00674		NP_011464.1							
P53178	sce:YGL047W	2.4.1.141	CPX-1643	BK006941,Z72569					852835						IPR007235,IPR052474	sce:YGL047W		PF04101		NP_011468.1							
P53184	sce:YGL037C	3.5.1.19		AY558481,BK006941,Z72559					852846						IPR000868,IPR036380,IPR052347	sce:YGL037C		PF00857		NP_011478.3							
P53191	sce:YGL023C			AY692918,BK006941,Z72544,Z72545					852861						IPR000306,IPR011011,IPR013083,IPR017455	sce:YGL023C		PF01363		NP_011492.3							
P53192	sce:YGL020C		CPX-956	BK006941,Z72542					852864						IPR027538,IPR028945,IPR029012	sce:YGL020C		PF04420		NP_011495.1							
P53195	sce:YGL005C		CPX-1840	AY693131,BK006941,Z72527					852879							sce:YGL005C				NP_011510.1							
P53196	sce:YGL004C			AY692599,BK006941,Z72526					852880						IPR001680,IPR015943,IPR036322,IPR051179	sce:YGL004C		PF00400		NP_011511.3							
P53197	sce:YGL003C		CPX-761	AY693078,BK006941,Z72525					852881						IPR001680,IPR015943,IPR019775,IPR033010,IPR036322,IPR056150	sce:YGL003C		PF24807	R-SCE-176407,R-SCE-983168	NP_011512.1							
P53201	sce:YGR002C		CPX-2122,CPX-3155	AY692656,BK006941,Z72787					852885						IPR001005,IPR009057,IPR027109,IPR032563	sce:YGR002C		PF16282		NP_011516.1							
P53202	sce:YGR003W		CPX-1191,CPX-1837	AY387706,BK006941,Z72788					852886						IPR001373,IPR016157,IPR016158,IPR016159,IPR019559,IPR036317,IPR036388,IPR036390,IPR045093	sce:YGR003W		PF00888,PF10557		NP_011517.1							
P53204	sce:YGR010W	2.7.7.1,2.7.7.18		BK006941,Z72795					852893						IPR004821,IPR005248,IPR014729,IPR045094,IPR051182	sce:YGR010W		PF01467	R-SCE-196807	NP_011524.1							
P53207	sce:YGR013W		CPX-23	BK006941,Z72798					852896						IPR002483	sce:YGR013W		PF24825,PF24826		NP_011527.1							
P53208	sce:YGR015C	2.3.1.268		BK006941,Z72800					852898						IPR000073,IPR029058	sce:YGR015C		PF00561		NP_011529.1							
P53215	sce:YGR024C	2.7.7.79		AY558269,BK006941,DQ115389,Z72809					852908						IPR007537,IPR024956,IPR025845,IPR038469	sce:YGR024C		PF04446,PF14413		NP_011538.3							
P53218	sce:YGR030C		CPX-1873,CPX-3284	AY558324,BK006941,Z72815					852918						IPR002775	sce:YGR030C		PF01918		NP_011544.1							
P53219	sce:YGR031W			AY557770,BK006941,DQ115390,Z72816					852919						IPR000073,IPR029058	sce:YGR031W		PF00561		NP_011545.1							
P53223	sce:YGR036C			AY557771,BK006941,DQ115390,Z72821					852924						IPR000326,IPR036938,IPR039667	sce:YGR036C		PF01569	R-SCE-191273	NP_011550.3							
P53224	sce:YGR038W		CPX-3158	BK006941,Y08687,Z72823					852926						IPR007203	sce:YGR038W		PF04061	R-SCE-6798695	NP_011552.1							
P53226	sce:YGR041W			AF302239,BK006941,Z72826,Z72827					852932							sce:YGR041W				NP_011555.3							
P53233	sce:YGR052W			BK006941,Z72837					852943						IPR000719,IPR008271,IPR011009	sce:YGR052W		PF00069		NP_011566.1							
P53236	sce:YGR056W		CPX-1889	BK006941,DQ115391,Z72841					852947						IPR001025,IPR001487,IPR018359,IPR035700,IPR036427,IPR037382,IPR043151,IPR048047	sce:YGR056W		PF00439,PF01426		NP_011570.1							
P53238	sce:YGR058W			BK006941,Z72843					852949						IPR002048,IPR011992,IPR051426	sce:YGR058W		PF13499		NP_011572.2							
P53250	sce:YGR080W			BK006941,Z72865					852971						IPR002108,IPR028458,IPR029006	sce:YGR080W		PF00241		NP_011594.3							
P53251	sce:YGR081C			BK006941,Z72866					852972						IPR028160	sce:YGR081C		PF15341		NP_011595.3							
P53252	sce:YGR086C			BK006941,Z72871					852977						IPR027267,IPR028245	sce:YGR086C		PF13805		NP_011600.3							
P53254	sce:YGR090W		CPX-1604,CPX-771,CPX-772,CPX-773,CPX-774,CPX-775,CPX-776	BK006941,Z72875					852982						IPR005554,IPR035082,IPR035367,IPR035368,IPR035369,IPR035370,IPR035371	sce:YGR090W		PF03813,PF17403,PF17404,PF17405,PF17406,PF17407	R-SCE-6791226	NP_011604.3							
P53255	sce:YGR093W			BK006941,Z72878					852985						IPR006767,IPR006768,IPR036265,IPR040194	sce:YGR093W		PF04676,PF04677		NP_011607.3							
P53256	sce:YGR095C		CPX-599,CPX-603	AY389297,BK006941,Z72880					852987						IPR001247,IPR015847,IPR020568,IPR027408,IPR036345,IPR050080	sce:YGR095C		PF01138,PF03725	R-SCE-429958,R-SCE-450385,R-SCE-450513,R-SCE-6791226	NP_011609.2							
P53261	sce:YGR103W		CPX-1862	AY693015,BK006941,Z72888					852995						IPR001357,IPR010613,IPR036420	sce:YGR103W		PF06732,PF16589	R-SCE-6791226	NP_011617.1							
P53262	sce:YGR106C		CPX-1192,CPX-1193	BK006941,Z72891					852998						IPR046756	sce:YGR106C		PF20520		NP_011620.1							
P53267	sce:YGR113W		CPX-1041	AF280542,BK006941,Z72898					853010						IPR013962	sce:YGR113W		PF08653		NP_011628.4							
P53271	sce:YGR120C		CPX-1840	BK006941,X83099,Z72905					853017						IPR024602,IPR054494	sce:YGR120C		PF06148,PF22431		NP_011635.2							
P53276	sce:YGR128C		CPX-1409	BK006941,Z72913					853029						IPR018843,IPR053881	sce:YGR128C		PF10395,PF22542		NP_011644.3							
P53277	sce:YGR129W		CPX-1651,CPX-1885	AY558326,BK006941,Z72914					853030						IPR013260	sce:YGR129W		PF08231		NP_011645.3							
P53281	sce:YGR136W			BK006941,Z72921					853037						IPR001452,IPR036028,IPR050670	sce:YGR136W		PF00018	R-SCE-9013420	NP_011652.1							
P53286	sce:YGR142W			BK006941,Z72927					853043							sce:YGR142W				NP_011658.3							
P53290	sce:YGR163W		CPX-3172,CPX-3233	AB015239,BK006941,Z72948					853072						IPR006762,IPR027417,IPR039400	sce:YGR163W		PF04670	R-SCE-165159,R-SCE-9639288	NP_011679.3							
P53294	sce:YGR169C	5.4.99.42,5.4.99.B22		BK006941,Z72954					853079						IPR006145,IPR006224,IPR020103,IPR050188	sce:YGR169C		PF00849		NP_011685.3							
P53296	sce:YGR177C	2.3.1.84		AY723818,BK006941,Z72961					853088						IPR010828,IPR052058	sce:YGR177C		PF07247		NP_011693.1							
P53297	sce:YGR178C		CPX-1295	BK006941,U46931,Z72963					853089						IPR009604,IPR025852,IPR045117,IPR047575	sce:YGR178C		PF06741,PF14438		NP_011694.3							
P53298	sce:YGR179C		CPX-1187,CPX-2533	AY557837,BK006941,Z72964					853090							sce:YGR179C				NP_011695.1							
P53299	sce:YGR181W		CPX-2371	AY558508,BK006941,X99074,Z72966					853093						IPR004217,IPR035427	sce:YGR181W		PF02953		NP_011697.3							
P53301	sce:YGR189C			BK006941,X99074,Z72974					853102						IPR000757,IPR013320,IPR017168,IPR050546	sce:YGR189C		PF00722		NP_011705.1							
P53303	sce:YGR211W			AF019769,BK006941,U40843,Z72996					853125						IPR004457,IPR040141,IPR042451,IPR042452,IPR056180	sce:YGR211W		PF03367,PF22794		NP_011727.3							
P53309	sce:YGR241C			BK006941,Z73026					853157						IPR008942,IPR011417,IPR013809,IPR014712,IPR045192	sce:YGR241C		PF07651		NP_011757.3							
P53311	sce:YGR243W		CPX-303	AY558546,BK006941,Z73028					853158						IPR005336	sce:YGR243W		PF03650		NP_011759.1							
P53317	sce:YGR251W			BK006941,Z73036					853166						IPR022592	sce:YGR251W		PF10863		NP_011767.3							
P53322	sce:YGR260W			BK006941,Y07777,Z73044					853175						IPR011701,IPR036259	sce:YGR260W		PF07690		NP_011776.1							
P53323	sce:YGR262C	2.7.11.1	CPX-995	AY558547,BK006941,Y07777,Z73047					853178						IPR000719,IPR008266,IPR011009,IPR022495	sce:YGR262C		PF06293		NP_011778.1							
P53324	sce:YGR263C			BK006941,Y07777,Z73048,Z73049					853179						IPR019436,IPR029058,IPR050300	sce:YGR263C		PF10340		NP_011779.3							
P53327	sce:YGR271W		CPX-6643	BK006941,U35242,Z73056					853187						IPR001650,IPR003593,IPR004179,IPR011545,IPR014001,IPR027417,IPR035892,IPR036388,IPR036390,IPR050474	sce:YGR271W		PF00270,PF00271,PF02889,PF23445		NP_011787.4							
P53330	sce:YGR275W		CPX-1150,CPX-1888,CPX-1889	AY558382,BK006941,X84098,Z73060					853192						IPR018304	sce:YGR275W		PF09510		NP_011791.4							
P53331	sce:YGR276C			BK006941,X84098,Z73061,Z73062					853193						IPR012337,IPR013520,IPR034922,IPR036397,IPR047021	sce:YGR276C		PF00929		NP_011792.1							
P53334	sce:YGR279C			BK006941,Z73064					853196						IPR000490,IPR017853,IPR050732	sce:YGR279C		PF00332		NP_011795.1							
P53335	sce:YGR280C			AF432905,AY558384,BK006941,Z73065					853197						IPR000467,IPR050656	sce:YGR280C		PF01585		NP_011796.1							
P53378	sce:YLR212C		CPX-1198	BK006945,U14913					850909						IPR000217,IPR002454,IPR003008,IPR008280,IPR017975,IPR018316,IPR023123,IPR036525,IPR037103	sce:YLR212C		PF00091,PF03953		NP_013313.1							
P53379	sce:YDR144C			BK006938,U14733,Z50046,Z54139					851722						IPR001461,IPR001969,IPR021109,IPR033121,IPR033876	sce:YDR144C		PF00026		NP_010428.3							
P53397	sce:YML060W			BK006946,U44855,Z46729					854942						IPR003265,IPR004577,IPR011257,IPR012904,IPR023170,IPR052054	sce:YML060W		PF00730,PF07934	R-SCE-110329,R-SCE-110330,R-SCE-110331	NP_013651.1							
P53507	sce:YNL070W		CPX-473,CPX-474	AY558519,BK006947,Z71346					855654						IPR012621	sce:YNL070W		PF08038		NP_014329.1							
P53538	sce:YNL222W		CPX-1053	AY558421,BK006947,U20390,Z71498					855499						IPR006811	sce:YNL222W		PF04722		NP_014177.1							
P53540	sce:YNL126W		CPX-1198	BK006947,Z46843,Z69382,Z71402					855597						IPR007259,IPR040457,IPR041470,IPR042241	sce:YNL126W		PF04130,PF17681		NP_014273.1							
P53541	sce:YNL012W			BK006947,L39372,Z71288					855720						IPR002642,IPR016035	sce:YNL012W		PF01735	R-SCE-111995,R-SCE-1482788,R-SCE-1482798,R-SCE-1482801,R-SCE-1482839,R-SCE-1482922,R-SCE-1482925,R-SCE-1483115,R-SCE-1483152,R-SCE-1483166,R-SCE-2142753,R-SCE-418592,R-SCE-432142,R-SCE-6811436	NP_014386.2							
P53549	sce:YOR259C	5.6.1.5	CPX-2262	BK006948,U43720,U93262,Z75167					854433						IPR003593,IPR003959,IPR003960,IPR012340,IPR027417,IPR032501,IPR041569,IPR050221	sce:YOR259C		PF00004,PF16450,PF17862	R-SCE-1236978,R-SCE-5668541,R-SCE-5687128,R-SCE-5689880,R-SCE-68949,R-SCE-69017,R-SCE-69601,R-SCE-8854050,R-SCE-8948751,R-SCE-8951664,R-SCE-9755511,R-SCE-983168,R-SCE-9907900	NP_014902.3							
P53550	sce:YNL118C	3.6.1.62	CPX-1628	BK006947,EF125216,EF125217,EF125218,EF125219,EF125220,EF125221,EF125222,EF125223,EF125224,EF125225,EF125226,EF125228,L43065,U31377,Z69382,Z71394					855605						IPR000086,IPR007722,IPR015797,IPR020084,IPR036189,IPR044099	sce:YNL118C		PF00293,PF05026	R-SCE-430039,R-SCE-450385,R-SCE-450513	NP_014281.1							
P53551	sce:YPL127C			AY557756,BK006949,U43703					855976						IPR005818,IPR005819,IPR036388,IPR036390	sce:YPL127C		PF00538		NP_015198.1							
P53552	sce:YNL139C		CPX-1792,CPX-1793	BK006947,U22361,Z46843,Z71416					855583						IPR021418,IPR021726,IPR032302,IPR040007	sce:YNL139C		PF11262,PF11732,PF16134		NP_014260.3							
P53599	sce:YNR031C	2.7.11.25		BK006947,L41927,Z71646					855765						IPR000719,IPR008271,IPR011009,IPR017240,IPR017441,IPR050538	sce:YNR031C		PF00069		NP_014428.1							
P53604	sce:YNR049C			AY558423,BK006947,U56416,Z71664					855785						IPR028095	sce:YNR049C		PF14475,PF14477		NP_014447.3							
P53615	sce:YNL036W	4.2.1.1		BK006947,U52369,Z71312					855692						IPR001765,IPR015892,IPR036874	sce:YNL036W		PF00484		NP_014362.3							
P53616	sce:YNL066W			AY245796,AY693128,BK006947,EF123127,U12141,X86470,Z71342					855659						IPR005556,IPR051526	sce:YNL066W		PF03856		NP_014333.1							
P53617	sce:YNL251C		CPX-1316	BK006947,U28487,X96722,Z71527					855470						IPR000504,IPR006569,IPR008942,IPR012677,IPR034894,IPR035979,IPR048892	sce:YNL251C		PF00076,PF04818,PF21380		NP_014148.1							
P53622	sce:YDL145C		CPX-1652	BK006938,X83754,X97751,Z46617,Z74192,Z74193					851410						IPR001680,IPR006692,IPR010714,IPR011044,IPR015943,IPR016391,IPR019775,IPR020472,IPR036322,IPR047312,IPR050844,IPR056176	sce:YDL145C		PF00400,PF04053,PF06957,PF23953	R-SCE-6807878,R-SCE-6811434	NP_010136.1							
P53628	sce:YNR023W		CPX-1150	BK006947,X62430,Z71638					855757						IPR036885	sce:YNR023W				NP_014420.1							
P53632	sce:YOL115W	4.2.99.B1	CPX-1678,CPX-1679	AY723865,BK006948,U31355,Z48149,Z74857					854034						IPR002058,IPR043519,IPR045862,IPR054708	sce:YOL115W		PF03828,PF22600		NP_014526.1							
P53633	sce:YNL044W			BK006947,X94547,X97400,X97401,Z71320,Z71321					855683						IPR004895	sce:YNL044W		PF03208		NP_014354.2							
P53685	sce:YOL068C		CPX-1342,CPX-1384	BK006948,L47120,U39041,Z74810					854086						IPR003000,IPR007654,IPR026590,IPR026591,IPR029035,IPR050134	sce:YOL068C		PF02146,PF04574		NP_014573.1							
P53686	sce:YPL015C	2.3.1.286		AY693204,BK006949,U33335,U39063					856092						IPR003000,IPR017328,IPR026590,IPR026591,IPR029035,IPR050134	sce:YPL015C		PF02146	R-SCE-2151201	NP_015310.1							
P53687	sce:YOR025W			AY723866,BK006948,U39062,X87331,Z74933					854190						IPR003000,IPR026590,IPR026591,IPR029035,IPR050134	sce:YOR025W		PF02146		NP_014668.1							
P53688	sce:YDR191W			AY557699,BK006938,Z48784					851772						IPR003000,IPR026590,IPR026591,IPR029035,IPR050134	sce:YDR191W		PF02146		NP_010477.3							
P53691	sce:YLR216C			AY557959,BK006945,U14913,U48867					850914						IPR002130,IPR011990,IPR019734,IPR020892,IPR029000	sce:YLR216C		PF00160		NP_013317.1							
P53720	sce:YNR015W	1.3.1.91		BK006947,X91816,Z71630,Z71631					855749						IPR001269,IPR013785,IPR018517,IPR035587,IPR052582	sce:YNR015W		PF01207		NP_014412.1							
P53722	sce:YNR020C			AH013310,BK006947,Z71635					855754						IPR019165	sce:YNR020C		PF09768		NP_014417.3							
P53725	sce:YNR024W			BK006947,Z71639					855758							sce:YNR024W		PF10175		NP_014421.3							
P53729	sce:YNR029C			BK006947,Z71644					855763						IPR003495,IPR011629,IPR027417,IPR036627,IPR051316	sce:YNR029C		PF02492,PF07683		NP_014426.3							
P53731	sce:YNR035C		CPX-607	BK006947,Z71650					855771						IPR007188,IPR034666	sce:YNR035C		PF04045	R-SCE-2029482,R-SCE-5663213	NP_014433.1							
P53734	sce:YNR038W		CPX-1421	BK006947,Z71653					855774						IPR000629,IPR001650,IPR011545,IPR014001,IPR027417	sce:YNR038W		PF00270,PF00271		NP_014436.1							
P53738	sce:YNR046W		CPX-1047,CPX-1052,CPX-418,CPX-778	BK006947,Z71661					855782						IPR005651,IPR039127	sce:YNR046W		PF03966	R-SCE-156581,R-SCE-72764	NP_014444.1							
P53739	sce:YNR047W			BK006947,Z71662					855783						IPR000719,IPR000961,IPR008271,IPR011009	sce:YNR047W		PF00069		NP_014445.1							
P53740	sce:YNR048W		CPX-1026	BK006947,Z71663					855784						IPR005045	sce:YNR048W		PF03381									
P53741	sce:YNR051C		CPX-1412	AY692784,BK006947,M88607,Z71666					855787						IPR000504,IPR002075,IPR018222,IPR032710,IPR039539	sce:YNR051C		PF02136		NP_014449.1							
P53742	sce:YNR053C			BK006947,Z71668					855789						IPR006073,IPR012971,IPR023179,IPR024929,IPR027417,IPR030378,IPR050755	sce:YNR053C		PF01926,PF08153		NP_014451.1							
P53743	sce:YNR054C			BK006947,Z71669					855790						IPR012677,IPR034353,IPR035979,IPR039119	sce:YNR054C				NP_014452.1							
P53746	sce:YNR060W			BK006947,Z71675					855797						IPR013112,IPR013121,IPR013130,IPR017927,IPR017938,IPR039261,IPR051410	sce:YNR060W		PF01794,PF08022,PF08030		NP_014458.1							
P53759	sce:YML080W	1.3.1.88		BK006946,Z46373					854895						IPR013785,IPR018517,IPR035587	sce:YML080W		PF01207		NP_013631.1							
P53769	sce:YLR323C		CPX-1651	BK006945,U20618					851033						IPR000571,IPR001841,IPR013083,IPR036855,IPR039971	sce:YLR323C		PF00642,PF13923		NP_013427.1							
P53829	sce:YNL288W		CPX-1800	BK006947,Z71564					855428						IPR007216,IPR011989,IPR016024	sce:YNL288W		PF04078		NP_014111.1							
P53832	sce:YNL283C			BK006947,Z71559					855438						IPR002889,IPR051694	sce:YNL283C		PF01822		NP_014116.1							
P53833	sce:YNL282W		CPX-1873,CPX-3284	BK006947,X95844,Z71558					855439						IPR013241	sce:YNL282W		PF08228		NP_014117.1							
P53838	sce:YNL275W			BK006947,Z71551					855446						IPR003020,IPR011531	sce:YNL275W		PF00955		NP_014124.1							
P53839	sce:YNL274C			AY692660,BK006947,Z71550					855447						IPR006139,IPR006140,IPR029752,IPR029753,IPR036291,IPR050223	sce:YNL274C		PF00389,PF02826		NP_014125.1							
P53840	sce:YNL273W		CPX-1673	BK006947,Z71549					855448						IPR006906,IPR044998	sce:YNL273W		PF04821		NP_014126.1							
P53843	sce:YNL265C			BK006947,X92494,Z71542					855456						IPR005061,IPR042277	sce:YNL265C		PF03398	R-SCE-6798695,R-SCE-9668328	NP_014134.1							
P53844	sce:YNL264C		CPX-1319	AY692928,BK006947,X92494,Z71540					855457						IPR001251,IPR011074,IPR036273,IPR036865,IPR052578	sce:YNL264C		PF00650,PF03765		NP_014135.1							
P53845	sce:YNL263C			BK006947,X92494,Z71539					855458						IPR005578	sce:YNL263C		PF03878		NP_014136.1							
P53846	sce:YNL260C			BK006947,X96722,Z71536					855461						IPR019191,IPR052436	sce:YNL260C		PF09811		NP_014139.2							
P53847	sce:YNL258C		CPX-1786	BK006947,X96722,Z71534					855463						IPR021875,IPR021876,IPR038442,IPR046362	sce:YNL258C		PF11988,PF11989	R-SCE-6811434	NP_014141.1							
P53848	sce:YNL256W	2.5.1.15,2.7.6.3		AY899248,BK006947,X96722,Z71532					855465						IPR000489,IPR000550,IPR006157,IPR006390,IPR011005,IPR016261,IPR035907,IPR043133,IPR045031	sce:YNL256W		PF00809,PF01288,PF02152		NP_014143.2							
P53852	sce:YNL247W			BK006947,X96722,Z71523											IPR009080,IPR014729,IPR015803,IPR024909,IPR032678	sce:YNL247W		PF01406									
P53853	sce:YNL246W		CPX-1333	BK006947,Z71522					855475						IPR002164,IPR037231	sce:YNL246W		PF00956		NP_014153.1							
P53855	sce:YNL242W		CPX-361	BK006947,Z69381,Z71518					855479						IPR026849	sce:YNL242W		PF13329		NP_014157.1							
P53859	sce:YNL232W		CPX-599,CPX-603	BK006947,Z69381,Z71508					855489						IPR012340,IPR019495,IPR039771,IPR048626	sce:YNL232W		PF10447,PF21551	R-SCE-429958,R-SCE-450385,R-SCE-450513,R-SCE-6791226	NP_014167.1							
P53860	sce:YNL231C		CPX-2148	AY558020,BK006947,Z69381,Z71507					855490						IPR001251,IPR011074,IPR036273,IPR036865,IPR052578	sce:YNL231C		PF00650,PF03765		NP_014168.1							
P53865	sce:YNL225C		CPX-1420	BK006947,Z69381,Z71501					855496						IPR021750	sce:YNL225C		PF11778		NP_014174.1							
P53866	sce:YNL224C	2.5.1.21		BK006947,U20390,Z69381,Z71500					855497						IPR000467,IPR034082,IPR036867,IPR051189	sce:YNL224C		PF01585		NP_014175.1							
P53867	sce:YNL223W			BK006947,U20390,Z69381,Z71499					855498						IPR005078,IPR038765,IPR046792	sce:YNL223W		PF03416		NP_014176.2							
P53871	sce:YNL191W		CPX-325	AY692717,BK006947,Z71467					855530						IPR017932,IPR026869,IPR029055,IPR052373	sce:YNL191W		PF13230		NP_014208.1							
P53872	sce:YNL190W			BK006947,Z71466					855531							sce:YNL190W				NP_014209.1							
P53874	sce:YNL186W			BK006947,Z71462					855535						IPR001394,IPR018200,IPR028889,IPR038765,IPR050164	sce:YNL186W		PF00443	R-SCE-5689880,R-SCE-9648002	NP_014213.2							
P53877	sce:YNL182C		CPX-1711	BK006947,Z71458					855539						IPR001680,IPR015943,IPR036322,IPR045227	sce:YNL182C		PF00400	R-SCE-6791226	NP_014217.1							
P53879	sce:YNL180C			BK006947,Z71456					855541						IPR001806,IPR003578,IPR005225,IPR027417	sce:YNL180C		PF00071	R-SCE-9013406,R-SCE-9013409,R-SCE-9013420,R-SCE-9013424	NP_014219.1							
P53886	sce:YNL172W		CPX-756,CPX-760,CPX-761,CPX-762	BK006947,Z71448					855549						IPR011989,IPR024990	sce:YNL172W			R-SCE-983168	NP_014227.4							
P53890	sce:YNL166C		CPX-1712	BK006947,X92517,Z71442					855555							sce:YNL166C				NP_014233.1							
P53893	sce:YNL163C	3.6.5.3		BK006947,X92517,Z71439					855558						IPR000640,IPR000795,IPR004161,IPR005225,IPR009000,IPR014721,IPR020568,IPR027417,IPR035647,IPR041095,IPR056752	sce:YNL163C		PF00009,PF00679,PF03144,PF14492,PF25118		NP_014236.1							
P53894	sce:YNL161W	2.7.11.1	CPX-1684	BK006947,X92517,Z71437					855561						IPR000719,IPR000961,IPR008271,IPR011009,IPR017441,IPR050839	sce:YNL161W		PF00069		NP_014238.3							
P53895	sce:YNL159C		CPX-3248	BK006947,X92517,Z71435					855563							sce:YNL159C				NP_014240.1							
P53896	sce:YNL158W		CPX-1269	BK006947,X92517,Z71434					855564						IPR019433	sce:YNL158W		PF10333		NP_014241.1							
P53897	sce:YNL157W			AY558004,BK006947,X92517,Z71433					855565						IPR006760	sce:YNL157W		PF04667	R-SCE-2465910	NP_014242.1							
P53899	sce:YNL155W			AY692693,BK006947,X92517,Z71431					855567						IPR000058,IPR035896	sce:YNL155W		PF01428,PF25327		NP_014244.1							
P53900	sce:YNL153C		CPX-1671	AY692812,BK006947,X92517,Z71429					855569						IPR002777,IPR009053,IPR016661	sce:YNL153C		PF01920		NP_014246.1							
P53901	sce:YNL152W		CPX-1140	AY558026,BK006947,X92517,Z71428					855570						IPR000008,IPR035892,IPR037791,IPR052981	sce:YNL152W		PF00168		NP_014247.1							
P53904	sce:YNL148C			BK006947,X92517,Z46843,Z71424					855574						IPR000626,IPR000938,IPR029071,IPR036859	sce:YNL148C		PF01302,PF14560		NP_014251.1							
P53905	sce:YNL147W		CPX-112,CPX-24,CPX-25,CPX-32,CPX-44,CPX-45,CPX-46	BK006947,Z46843,Z71423					855575						IPR001163,IPR010920,IPR017132,IPR044641,IPR047575	sce:YNL147W		PF01423	R-SCE-430039	NP_014252.2							
P53909	sce:YNL141W	3.5.4.2,3.5.4.4		BK006947,Z46843,Z71417					855581						IPR001365,IPR006330,IPR006650,IPR028892,IPR032466	sce:YNL141W		PF00962		NP_014258.1							
P53911	sce:YNL136W		CPX-3155,CPX-3184	BK006947,Z46843,Z71412					855586						IPR012423	sce:YNL136W		PF07904		NP_014263.1							
P53914	sce:YNL132W		CPX-1604	BK006947,Z46843,Z71408					855591						IPR000182,IPR007807,IPR013562,IPR027417,IPR027992,IPR032672,IPR033688	sce:YNL132W		PF05127,PF08351,PF13718,PF13725		NP_014267.1							
P53915	sce:YNL129W	2.7.1.22		AY558011,AY611479,BK006947,Z46843,Z71405					855594						IPR006083,IPR027417	sce:YNL129W		PF00485		NP_014270.1							
P53917	sce:YNL127W		CPX-1197	BK006947,Z46843,Z69382,Z71402,Z71403					855596						IPR012486,IPR021819,IPR040185	sce:YNL127W		PF07923,PF11882		NP_014272.3							
