Uniprot_ID	KEGG_Gene_ID	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
Q8VCP9	mmu:66864			AK004557,AK014681,AK018432,AK033733,AK045596,AK080201,AK164665,BC019452					66864						IPR001304,IPR016186,IPR016187,IPR051505	mmu:66864				NP_080085.3							
Q8VCS6	mmu:192191		CPX-3264	AF467888,AK077295,AK147123,AL603710,BC019367					192191						IPR011425,IPR037212,IPR039242	mmu:192191		PF07544		NP_619616.2							
Q8VCT3	mmu:215615			AK159195,AK159445,AK159625,BC019200,CH466520					215615						IPR001930,IPR014782,IPR015211,IPR016024,IPR027268,IPR034015,IPR038502,IPR042097,IPR045357,IPR049980	mmu:215615		PF01433,PF09127,PF17900		NP_001153096.1,NP_663392.2							
Q8VCT9	mmu:230661			BC019149,BC029766					230661						IPR000719,IPR001245,IPR008266,IPR011009,IPR017441,IPR050940	mmu:230661		PF07714		NP_666263.3							
Q8VCU2	mmu:14756			BC019146					14756						IPR001028,IPR013517,IPR013519,IPR028994,IPR029002	mmu:14756		PF00882,PF01839		NP_032182.2,XP_017170879.1,XP_017170880.1							
Q8VCV1	mmu:70178			BC018511					70178						IPR022742,IPR029058	mmu:70178		PF12146	R-MMU-9648002	NP_598483.2							
Q8VCW2	mmu:70810		CPX-5869	AL590991,BC018391					70810						IPR002957,IPR039008	mmu:70810		PF00038	R-MMU-6805567,R-MMU-6809371	NP_598491.1							
Q8VCX2	mmu:228875			BC018327					228875						IPR004853,IPR050186	mmu:228875		PF03151		NP_001239502.1,NP_001239503.1,NP_001349944.1,NP_001349945.1,NP_659142.1,XP_006499433.1,XP_006499434.1,XP_006499435.1,XP_006499438.1,XP_030106527.1,XP_030106531.1,XP_030106532.1,XP_030106533.1,XP_036017525.1							
Q8VCZ3	mmu:69009			BC018221					69009						IPR006612,IPR026519	mmu:69009		PF05485		NP_081185.1,XP_006522574.1							
Q8VCZ6	mmu:105835			AK170806,AY382616,BC018197,BC024122,BC025561					105835						IPR000195,IPR001452,IPR004012,IPR035833,IPR035969,IPR036028,IPR037213,IPR050302	mmu:105835		PF00018,PF00566,PF02759		NP_598852.3							
Q8VCZ9	mmu:56189			AF222851,AK050141,BC018182,U80019					56189						IPR002872,IPR015659,IPR029041	mmu:56189		PF01619	R-MMU-389661,R-MMU-70688	NP_062419.2							
Q8VD58	mmu:216984			AK034440,AK039968,AK156127,AK170476,AK171686,AL591174,BC017548					216984						IPR033239	mmu:101488212,mmu:216984				NP_001070964.1							
Q8VD98	mmu:232408			AF320600,AK041601,AK154278,AK170023,AY029597,BC127142,DQ143105,DQ237931					232408						IPR001304,IPR016186,IPR016187,IPR033992,IPR051527	mmu:232408		PF00059		NP_694734.1							
Q8VDC1	mmu:17281			AJ428065,AK044587,AK081259,BC053712					17281						IPR000306,IPR004012,IPR009038,IPR011011,IPR013083,IPR017455,IPR036598,IPR037213,IPR047336,IPR047337	mmu:17281		PF01363,PF02759		NP_001103723.2,NP_683727.3,XP_017168648.1,XP_030099937.1,XP_036010528.1							
Q8VDG3	mmu:74108	3.1.13.4		AK004572,AK045181,BC021899					74108						IPR001374,IPR006941,IPR012337,IPR012677,IPR014789,IPR034042,IPR035979,IPR036397,IPR036867,IPR051181	mmu:74108		PF01424,PF04857,PF08675	R-MMU-429947,R-MMU-450604	NP_083037.1							
Q8VDG5	mmu:106564			AK006290,AK159952,BC021894					106564						IPR007085,IPR035929	mmu:106564		PF04127	R-MMU-196783	NP_001342143.1,NP_080770.2,XP_017175397.1							
Q8VDG6	mmu:234878			AK220424,BC021891,BC046448					234878						IPR000719,IPR001245,IPR001452,IPR008271,IPR011009,IPR016231,IPR017441,IPR036028,IPR051681	mmu:234878		PF07714,PF14604		NP_663583.2							
Q8VDH1	mmu:231670			AB093270,AK048131,AK048542,AK049723,BC021871					231670						IPR001810,IPR011722,IPR032698,IPR036047,IPR036623	mmu:231670		PF08755,PF12937,PF13369	R-MMU-8951664,R-MMU-983168	NP_001333517.1,NP_663539.1							
Q8VDI7	mmu:98766			AK157857,BC021811					98766						IPR006636,IPR009060,IPR015940,IPR029071,IPR041926,IPR041927,IPR052476	mmu:98766		PF22562,PF23326	R-MMU-983168	NP_598596.2							
Q8VDI9	mmu:102580			AK020231,AK050335,AK054293,AK086674,BC021791					102580						IPR005599	mmu:102580		PF03901	R-MMU-446193	NP_598742.1							
Q8VDM4	mmu:21762			BC021508,BC024830,BC027388,BC027767,BC027822,BC028851,BC031128					21762						IPR002015,IPR011989,IPR016024,IPR016643,IPR040892,IPR041433	mmu:21762		PF01851,PF17781,PF18051	R-MMU-1169091,R-MMU-1234176,R-MMU-1236978,R-MMU-174084,R-MMU-174154,R-MMU-174178,R-MMU-174184,R-MMU-187577,R-MMU-195253,R-MMU-202424,R-MMU-2467813,R-MMU-2871837,R-MMU-349425,R-MMU-350562,R-MMU-382556,R-MMU-450408,R-MMU-4608870,R-MMU-4641257,R-MMU-4641258,R-MMU-5358346,R-MMU-5607761,R-MMU-5607764,R-MMU-5610780,R-MMU-5610785,R-MMU-5632684,R-MMU-5658442,R-MMU-5668541,R-MMU-5676590,R-MMU-5687128,R-MMU-5689603,R-MMU-5689880,R-MMU-6798695,R-MMU-68867,R-MMU-68949,R-MMU-69017,R-MMU-69481,R-MMU-69601,R-MMU-75815,R-MMU-8852276,R-MMU-8854050,R-MMU-8939236,R-MMU-8939902,R-MMU-8941858,R-MMU-8948751,R-MMU-8951664,R-MMU-9020702,R-MMU-9755511,R-MMU-9762114,R-MMU-983168,R-MMU-9907900	NP_598862.1,XP_030104899.1							
Q8VDM6	mmu:232989			AK042090,AK143666,AK155604,BC021506,BC027844,BC078642					232989						IPR001870,IPR003034,IPR003877,IPR013320,IPR027417,IPR035778,IPR036361,IPR043136	mmu:232989		PF00622,PF02037,PF13671		NP_001347718.1,NP_659171.1,NP_835190.1,XP_006539918.1,XP_006539919.1,XP_036008842.1							
Q8VDP2	mmu:77644			AK021190,AK032304,AK034943,AK035825,AK036910,AK044209,AK141615,AL450399,BC021479,BC051144					77644						IPR029704	mmu:77644			R-MMU-72163	NP_084227.1							
Q8VDR9	mmu:319899			AC161371,AC166992,AK016777,AK080190,AK145109,BC021414,BC043042,BC057368					319899						IPR021816,IPR026791,IPR027007,IPR027357,IPR035892,IPR037808,IPR043161,IPR043162,IPR046769,IPR046770,IPR046773	mmu:319899		PF06920,PF11878,PF14429,PF20421,PF20422	R-MMU-9013148,R-MMU-9013149,R-MMU-983231	NP_001400841.1,NP_796004.2,XP_011240856.1							
Q8VDS8	mmu:71116			AK007700,AK169273,AK170165,BC021362					71116						IPR006012,IPR019529	mmu:71116		PF10496	R-MMU-6811434	NP_001276464.1,NP_001276465.1,NP_081235.2							
Q8VDX6	mmu:216395			BC020100,BC023194					216395						IPR055286	mmu:216395		PF24785,PF24786		NP_694699.1							
Q8VE37	mmu:100088			AK150153,BC019807					100088						IPR000408,IPR009091,IPR051553	mmu:100088		PF25390	R-MMU-9615933	NP_598639.1							
Q8VE49	mmu:213696			AL844566,BC019755					213696						IPR018469	mmu:213696		PF10204		NP_001292191.1,XP_006499154.1,XP_006499157.1,XP_006499158.1,XP_017172410.1							
Q8VE65	mmu:66464		CPX-1024,CPX-6803,CPX-916,CPX-920,CPX-932,CPX-959	AK007811,AK013133,AK132927,BC019668					66464						IPR003228,IPR009072,IPR037794	mmu:66464		PF03847	R-MMU-674695,R-MMU-6804756,R-MMU-73776,R-MMU-73779,R-MMU-75953,R-MMU-76042	NP_079855.2,XP_006539170.2,XP_006539172.1,XP_006539173.1,XP_017175839.1							
Q8VE96	mmu:74919			AK015555,AK049408,AK051359,AK149968,AK151122,AK159707,AK169121,AK169163,BC019457					74919						IPR009262,IPR012404	mmu:74919		PF06027		NP_783606.2							
Q8VE99	mmu:69668			AK162237,BC019430					69668						IPR040357	mmu:69668		PF21730	R-MMU-8980692	NP_081435.1							
Q8VEA6	mmu:69121			AF338222,BC019399					69121						IPR001007,IPR045716,IPR045717	mmu:69121		PF00093,PF19548		NP_001278249.1,NP_598470.3							
Q8VEB3	mmu:52392			AK135656,AK137265,AK152370,AK162223,AK168549,BC019375,BC023951					52392						IPR029219	mmu:52392		PF15435		NP_001342000.1,NP_001342001.1,NP_001342002.1,NP_001342003.1,NP_598586.1,XP_006529811.1,XP_006529812.1,XP_006529813.1,XP_006529814.1,XP_006529815.1							
Q8VEB6	mmu:114615			AF308697,AK018424,BC019371					114615						IPR001279,IPR013471,IPR036866	mmu:114615		PF00753		NP_444485.2							
Q8VED8	mmu:71804			AC153845,BC019132					71804						IPR007972	mmu:71804		PF05308		NP_082206.2							
Q8VEE0	mmu:66646			AK007735,AK017774,AK029088,AK088152,BC019126					66646						IPR000056,IPR011060,IPR013785,IPR026019	mmu:66646		PF00834	R-MMU-71336	NP_001297571.1,NP_001297572.1,NP_001297573.1,NP_079959.2							
Q8VEH3	mmu:68724			AB185207,AK004080,BC004035,BC018479					68724						IPR005225,IPR006689,IPR027417,IPR044154	mmu:68724		PF00025	R-MMU-6798695	NP_081099.1							
Q8VEL2	mmu:97287			BC018294					97287						IPR016130,IPR029021,IPR039802,IPR039803	mmu:97287			R-MMU-1632852,R-MMU-1660499	NP_081125.2,XP_006506888.1							
Q8VEM8	mmu:18674			AK077274,AK077723,AK088013,AK150641,AK150729,AK150870,AK151518,AK152006,AK152292,AK152341,AK167197,AK168580,BC018161					18674						IPR018108,IPR023395,IPR044677	mmu:18674		PF00153		NP_598429.1							
Q8VEM9	mmu:71765			AB053465,AB074009,AJ278127,AK004964,AK141673,AK170623,BC018154					71765						IPR015915,IPR052637	mmu:71765		PF13964,PF24681		NP_001157201.2,NP_082186.2,XP_006525006.1							
Q8VEY3	mmu:258327			AY073763,AY318149,BC148230					258327						IPR000276,IPR000725,IPR017452	mmu:258327		PF13853		NP_666442.1							
Q8VEZ0	mmu:56861			AF121977,AY073753,AY317588					56861						IPR000276,IPR000725,IPR017452	mmu:56861		PF13853		NP_064687.2							
Q8VFK2	mmu:258566			AL773585,AY073524,AY318196					258566						IPR000276,IPR000725,IPR017452	mmu:258566		PF13853		NP_666784.2							
Q8VFV4	mmu:258679			AC129773,AY073411,AY318659					258679						IPR000276,IPR000725,IPR017452	mmu:258679		PF13853		NP_666895.1,XP_006527169.1							
Q8VFX2	mmu:258697			AY073393,AY318663					258697						IPR000276,IPR000725,IPR017452	mmu:258697		PF13853		NP_666913.1							
Q8VGD6	mmu:18356			AF102533,AF102535,AF102537,AK053352,AL627237,AL645688,AY073214,AY318610,BC141219,BC147437,CH466575					18356						IPR000276,IPR000725,IPR017452	mmu:18356		PF13853		NP_035129.2							
Q8VGQ7	mmu:259001			AC154545,AY073089,AY317266,BC125397					259001						IPR000276,IPR000725,IPR017452,IPR050516	mmu:259001		PF13853		NP_667210.2							
Q8VHD6	mmu:170441			AK052156,AY029579					170441						IPR003663,IPR005828,IPR005829,IPR020846,IPR036259,IPR050820	mmu:170441		PF00083	R-MMU-189200	NP_569718.1							
Q8VHD8	NA			AY027660											IPR001751,IPR002048,IPR011992,IPR013787,IPR018247,IPR034325,IPR052503			PF01023	R-MMU-6798695								
Q8VHG0	mmu:226564	1.14.13.8		AF461145					226564						IPR000960,IPR002256,IPR020946,IPR036188,IPR050346	mmu:226564		PF00743		NP_659127.1,XP_006496839.1,XP_006496840.1							
Q8VHI4	mmu:241066			AF454947,BC138644,BC138645					241066						IPR029309	mmu:241066		PF15299		NP_001272402.1,NP_631889.1,XP_011236812.1,XP_017176083.1,XP_030109944.1,XP_036020840.1							
Q8VHK8	mmu:231382			AB053953,AF448809,AF539752,BC020151					231382						IPR000082,IPR001254,IPR001314,IPR009003,IPR017329,IPR018114,IPR033116,IPR036364,IPR043504	mmu:231382		PF00089,PF01390		NP_663536.1							
Q8VHN8	mmu:66911			AF435792,AK002378,AK003241,AK007897,AK159841,BC025569,BC028494					66911						IPR015797,IPR054754	mmu:66911		PF22327		NP_001303644.1,NP_080115.1							
Q8VHP7	mmu:282663			AF426025,AF521698,AL589871,BC030354					282663						IPR000215,IPR023795,IPR023796,IPR036186,IPR042178,IPR042185	mmu:282663		PF00079		NP_766640.1,XP_006516747.1							
Q8VHR5	mmu:229542		CPX-953,CPX-954	AF411837,AK041594					229542						IPR000679,IPR013088,IPR032346,IPR040386	mmu:229542		PF00320,PF16563	R-MMU-3214815,R-MMU-6804758,R-MMU-73762,R-MMU-8943724	NP_001366584.1,NP_001366585.1,NP_647465.1,XP_006501422.2,XP_006501424.1,XP_036018948.1							
Q8VHV1	mmu:118452			AF371320,AF371324,AK013358,AK079337,BC150479					118452						IPR009728	mmu:118452		PF06989		NP_542371.1,XP_036014985.1,XP_036014987.1							
Q8VHX2	NA			AF358671											IPR000488,IPR011029,IPR039200			PF00531	R-MMU-5669034								
Q8VI40	mmu:234329			AF290197,AK135841,AY063497					234329						IPR000315,IPR001841,IPR001870,IPR003877,IPR003879,IPR006574,IPR013083,IPR013320,IPR017907,IPR035786,IPR043136,IPR050143	mmu:234329		PF00622,PF00643,PF13765,PF15227		NP_694737.1							
Q8VI51	mmu:66673			AF276314,AK020713					66673						IPR000601,IPR006581,IPR013783,IPR015943,IPR031777,IPR031778,IPR035986,IPR050310	mmu:66673		PF00801,PF15901,PF15902		NP_079972.1							
Q8VI63	mmu:101513			AF228503,AK012535,AK135483,BC037588					101513						IPR005301,IPR036703	mmu:101513		PF03637		NP_001334489.1,NP_001369280.1,NP_082584.1,XP_017177396.1,XP_036008431.1							
Q8VI75	mmu:75751			AF123388,AK030490,AK147086,AK171031,BC003469					75751						IPR000357,IPR001494,IPR011989,IPR016024,IPR040122	mmu:75751		PF02985,PF03810,PF13513		NP_077229.4							
Q8VI78	mmu:85031			AC154809,AF063498,BC003470,BC030670,CAAA01219438,CT571259					85031						IPR000734,IPR013818,IPR016272,IPR029058,IPR033906	mmu:85031		PF00151	R-MMU-1482801	NP_598863.3,XP_006522834.1,XP_006522835.1							
Q8VI84	mmu:57753			AB077991,AC101775,AC111023,AC158131,AF233884,BC031132					57753						IPR005612,IPR011501,IPR016024,IPR016903	mmu:57753		PF03914,PF07540		NP_067290.2							
Q8VI88	mmu:252868			AB074438,AL603662,BC060992					252868						IPR050579	mmu:252868				NP_665689.1							
Q8VI94	mmu:231655			AB067533,AC116500,AF426289,AK078690,AK149824,AK150863,AK165578,AY057107,AY089728,BC032152					231655						IPR000626,IPR006116,IPR006117,IPR018952,IPR029071,IPR043519	mmu:231655		PF00240,PF10421	R-MMU-8983711	NP_001346874.1,NP_660210.1,XP_006530357.1							
Q8VIB3	mmu:54613			AB063326,AF119390,AK033562,AK162619,BC052338					54613						IPR001675,IPR012163,IPR038578,IPR051142	mmu:54613		PF00777	R-MMU-2022854,R-MMU-4085001,R-MMU-9037629	NP_001344362.1,NP_001344364.1,NP_001390061.1,NP_001390062.1,NP_001390063.1,NP_001390064.1,NP_061254.1,XP_006522450.1,XP_006522451.1,XP_011244273.1,XP_011244274.1,XP_011244275.1,XP_011244276.1,XP_017172572.1,XP_036015921.1,XP_036015922.1,XP_036015923.1,XP_036015925.1							
Q8VIC6	mmu:22296			AB062897,AF129005,AF291481,Y12725					22296						IPR004072,IPR017452	mmu:22296		PF03402		NP_035813.2							
Q8VIC7	mmu:22297			AB062896,Y12724					22297						IPR004072,IPR017452	mmu:22297		PF03402		NP_035814.2							
Q8VIC9	mmu:113847			AB062893,AF291484,BC125364					113847						IPR004072,IPR017452	mmu:113847		PF03402		NP_444450.2							
Q8VIJ8	mmu:17168			AK036405,AK081902,AY016021,BC064471					17168						IPR005365,IPR008979,IPR056603	mmu:17168		PF03666,PF24064	R-MMU-9639288	NP_001271288.1,NP_001271289.1,NP_853547.1							
Q8VIM9	mmu:210146			AF322649,BC056347,BC080294					210146						IPR030385,IPR040070	mmu:210146				NP_694774.3							
Q91V04	mmu:72265			AK088814,AY029764,BC012401					72265						IPR006634,IPR016447	mmu:72265		PF03798		NP_082449.1							
Q91V36	NA			AC116487,BC011468,BC012437,BC025042					223649						IPR000719,IPR011009,IPR042697,IPR050588			PF00069		NP_001345288.1,NP_659096.1,XP_006520835.1							
Q91V37	mmu:114143			AB060654,AB060655,AF356006,AF356007					114143						IPR000245,IPR002379,IPR035921	mmu:114143		PF00137	R-MMU-1222556,R-MMU-77387,R-MMU-917977,R-MMU-9639288,R-MMU-983712	NP_291095.1							
Q91V81	mmu:68035			AK151000,BC009148,BC011286,BC027372,BC057928					68035						IPR000504,IPR012677,IPR034215,IPR035979,IPR050825	mmu:68035		PF00076	R-MMU-72163	NP_598454.2							
Q91V82	mmu:244334			AJ300673,AJ300674,AJ344114					244334						IPR001855	mmu:244334		PF00711		NP_694748.3							
Q91V95	mmu:213527			AF332077,AF332078,AK045576					213527						IPR000832,IPR001879,IPR017981,IPR017983,IPR036445,IPR050332	mmu:213527		PF00002,PF02793	R-MMU-373080,R-MMU-418555	NP_644676.1							
Q91VA6	mmu:67811			BC006833,BC012879					67811						IPR007474,IPR011722,IPR036623,IPR036767	mmu:67811		PF04379,PF08755		NP_080665.1							
Q91VB4	mmu:12807		CPX-5084	AF393747,AF393780,AF396632,AF396633,AF396634,AF396635,AF396636,AF396637,AF396638,AF396639,AF396640,AF396641,AF396642,AF396643,AF396644,AF396645,AF396646,AF396647,AF396648,AF396700,AF396701,AF396702,AF396703,BC020105,BC058235,CH466530					12807						IPR017216,IPR029437,IPR029438	mmu:12807		PF14761,PF14763		NP_001139795.1,NP_542365.3							
Q91VC4	mmu:84094			AF348402,AF348403,AF369900,BC013517					84094						IPR009538	mmu:84094		PF06637		NP_115774.2							
Q91VE6	mmu:67949			AB056870,AK019209,AK077770,AY030275,BC058559					67949						IPR000504,IPR012677,IPR021043,IPR035979	mmu:67949		PF00076,PF12196		NP_080748.3							
Q91VF2	mmu:140483	2.1.1.8		AB070523,AB070524,AF297037,AF297039,AF297040,AF297041,AF297042,AF297043,AF298150,AK050129,AK160131,BC033928					140483						IPR016673,IPR029063	mmu:140483		PF13489		NP_536710.1,XP_006497734.1							
Q91VF5	mmu:140703			AJ416093					140703						IPR008160,IPR011489,IPR050392	mmu:140703		PF01391,PF07546		NP_001357932.1,NP_542162.1							
Q91VM3	mmu:54636			AF229635,AK008427,AK145616,AL671995,BC011479					54636						IPR001680,IPR015943,IPR036322,IPR048720	mmu:54636		PF21032	R-MMU-1632852	NP_001277721.1,NP_001277723.1,NP_001277724.1,NP_001413199.1,NP_001413200.1,NP_001413202.1,NP_001413203.1,NP_001413204.1,NP_001413205.1,NP_001413206.1,NP_001413207.1,NP_001413208.1,NP_001413212.1,NP_758960.1,XP_006527719.1,XP_017174050.1,XP_030107250.1							
Q91VM9	mmu:74776			AK003660,AK090384,AK143475,BC011417					74776						IPR008162,IPR036649	mmu:74776		PF00719	R-MMU-379726,R-MMU-71737	NP_001280570.1,NP_666253.1							
Q91VN4	mmu:66098			AC122387,AC141634,AK005696,AK015314,AK144093,BC011331,BC052929					66098						IPR007964,IPR010625,IPR042860	mmu:66098		PF05300,PF06747		NP_001161208.1,NP_079627.3							
Q91VS7	mmu:56615			AF159050,AK002800,AK005122,BC009155					56615						IPR001129,IPR023352,IPR040162	mmu:56615		PF01124	R-MMU-156590,R-MMU-5423646,R-MMU-6798695	NP_001348237.1,NP_001348238.1,NP_064330.2							
Q91VY9	mmu:52521			AK031232,BC006964					52521						IPR003604,IPR013087,IPR036236,IPR040025,IPR041661	mmu:52521		PF12756		NP_653106.1							
Q91VZ7	NA			BC006944											IPR001212,IPR017850,IPR036024			PF01033									
Q91W18	mmu:219249		CPX-3302	AC154562,AK028617,AK033390,BC005670,BC066144,CT010453					219249						IPR002999,IPR009060,IPR013894,IPR015940,IPR041915,IPR042470,IPR047379	mmu:219249		PF00567,PF08585,PF22562		NP_001240684.1,NP_766193.3							
Q91W27	mmu:114640			AF399674,AY048587					114640						IPR029396	mmu:114640		PF14980	R-MMU-373080,R-MMU-418555	NP_444486.1,XP_006540625.1,XP_006540626.1,XP_006540627.1,XP_006540628.1,XP_017177420.1,XP_030097856.1							
Q91W39	mmu:228869			AL591495,BC017152					228869						IPR036621,IPR052600	mmu:228869				NP_659141.1							
Q91W50	mmu:229663		CPX-1078	BC016898,BC062097					229663						IPR002059,IPR011129,IPR012340,IPR019844,IPR024642,IPR056400	mmu:229663		PF00313,PF12901,PF23456		NP_659150.1,XP_017175039.1							
Q91W59	mmu:56878			AB026569,AB026582,AK135280,AK147109,AL928581,AL929012,BC016501,BC056609,BC057866					56878						IPR000504,IPR002343,IPR012677,IPR034404,IPR035979	mmu:56878		PF00076		NP_001135403.1,NP_064692.2							
Q91W61	mmu:68431			AK003032,AK172339,BC016499,CH466534					68431						IPR001611,IPR001810,IPR006553,IPR032675,IPR036047,IPR055411	mmu:68431		PF00646,PF13516,PF24758	R-MMU-8951664,R-MMU-983168	NP_598455.2,XP_036017571.1							
Q91W63	mmu:225994	2.7.1.22		AK050579,AK169962,BC016495					225994						IPR027417	mmu:225994		PF13238	R-MMU-196807	NP_663472.1							
Q91W64	mmu:226105			AY227736,BC016494,BC022151,BC023894,BC025822,BC034831					226105						IPR001128,IPR002401,IPR017972,IPR036396,IPR050182	mmu:226105		PF00067		NP_663474.2							
Q91W69	mmu:71889			AK009469,BC016454					71889						IPR003903,IPR008942,IPR013809	mmu:71889		PF01417,PF02809		NP_082260.1,XP_006534329.1							
Q91W82	mmu:218793			BC016265					218793						IPR000608,IPR016135,IPR023313	mmu:218793		PF00179	R-MMU-983168	NP_001347256.1,NP_659088.1,XP_006518076.1							
Q91W92	mmu:104445			AK007896,BC016250,BC083130					104445						IPR000095,IPR029273,IPR051296	mmu:104445		PF00786,PF14957	R-MMU-9013149,R-MMU-9013404,R-MMU-9013406,R-MMU-9013408,R-MMU-9013423	NP_081495.1							
Q91W96	mmu:52206			AK011994,BC002259,BC016237,BC024870					52206						IPR015943,IPR017169,IPR024789,IPR024790,IPR024977,IPR036322,IPR056358	mmu:52206		PF12894,PF12896,PF23405	R-MMU-141430,R-MMU-174048,R-MMU-174084,R-MMU-174154,R-MMU-174178,R-MMU-174184,R-MMU-176407,R-MMU-176408,R-MMU-176409,R-MMU-176412,R-MMU-179409,R-MMU-2467813,R-MMU-2559582,R-MMU-68867,R-MMU-69017,R-MMU-983168	NP_077175.1							
Q91WB4	mmu:71801			AK033666,AK154634,BC016134,BC039276					71801						IPR000306,IPR001849,IPR011011,IPR011993,IPR013083,IPR017455,IPR037871,IPR047966,IPR051765	mmu:71801		PF00169,PF01363		NP_780384.1							
Q91WC1	mmu:101185		CPX-153	AK036052,AK040864,AK085041,BC016121					101185						IPR011564,IPR012340,IPR028389,IPR032042,IPR048953	mmu:101185		PF02765,PF16686,PF21375	R-MMU-110330,R-MMU-110331,R-MMU-171319,R-MMU-174411,R-MMU-174414,R-MMU-174417,R-MMU-174430,R-MMU-174437,R-MMU-2559586,R-MMU-9670095	NP_598692.1							
Q91WD1	mmu:67065			AK013165,AK156587,BC016102,CH466535					67065						IPR007811	mmu:67065		PF05132	R-MMU-76061,R-MMU-76066,R-MMU-76071	NP_001157554.1,NP_080221.3							
Q91WD8	mmu:214111			BC016094					214111						IPR004481,IPR004817,IPR004837,IPR044880	mmu:214111		PF01699	R-MMU-425561	NP_659062.1,XP_017168760.1							
Q91WE9	mmu:106014			AK090194,AY325124,BC015306					106014						IPR020350,IPR040329	mmu:106014		PF12020		NP_001239239.1,NP_598857.1							
Q91WG2	mmu:70314			AK144836,BC004088,BC015287					70314						IPR003914,IPR015390,IPR018514	mmu:70314		PF03528,PF09311		NP_085043.2							
Q91WG3	mmu:227682			AK090004,AK167294,BC015285,BC024075					227682						IPR002501,IPR020103,IPR039048	mmu:227682		PF01509		NP_001277425.1,NP_663495.3							
Q91WG4	mmu:58523			AF291064,AK033246,AK034457,AK050960,AK147826,AK167725,AK167853,AK168370,BC015284,BC051943					58523						IPR001680,IPR015943,IPR036322,IPR037289	mmu:58523		PF00400		NP_067423.2							
Q91WI7	mmu:101142			AK134630,AK147728,BC014833,BC025492					101142						IPR028994,IPR031793	mmu:101142		PF15907	R-MMU-9639288	NP_598688.1							
